Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,49,27,.645,—,51,25,96.3,91.6
Boston Celtics,44,32,.579,5.0,43,33,96.6,94.7
Orlando Magic,41,34,.547,7.5,42,33,101.0,99.3
Philadelphia 76ers,39,36,.520,9.5,43,32,91.1,89.1
Washington Wizards,34,42,.447,15.0,34,42,92.8,94.3
Miami Heat,33,42,.440,15.5,33,42,87.0,88.4
New York Knicks,29,46,.387,19.5,27,48,91.2,95.0
Detroit Pistons,46,30,.605,—,43,33,93.3,91.7
Charlotte Hornets,40,35,.533,5.5,40,35,93.7,92.9
Milwaukee Bucks,39,36,.520,6.5,38,37,97.9,97.5
Indiana Pacers,37,38,.493,8.5,37,38,96.8,96.9
Toronto Raptors,37,38,.493,8.5,34,41,91.1,92.3
Atlanta Hawks,31,44,.413,14.5,27,48,94.0,97.9
Cleveland Cavaliers,26,49,.347,19.5,27,48,94.3,98.2
Chicago Bulls,17,58,.227,28.5,15,60,88.2,97.1
Dallas Mavericks,52,22,.703,—,47,27,105.9,101.7
San Antonio Spurs,51,24,.680,1.5,53,22,96.9,91.2
Minnesota Timberwolves,46,29,.613,6.5,47,28,99.4,95.6
Utah Jazz,42,34,.553,11.0,42,34,96.3,94.8
Houston Rockets,27,48,.360,25.5,25,50,92.8,97.4
Denver Nuggets,24,51,.320,28.5,22,53,92.4,98.6
Memphis Grizzlies,20,55,.267,32.5,18,57,89.6,97.3
Sacramento Kings,56,19,.747,—,56,19,103.8,96.3
Los Angeles Lakers,53,23,.697,3.5,55,21,100.8,93.9
Portland Trail Blazers,45,30,.600,11.0,46,29,96.4,93.4
Seattle SuperSonics,43,34,.558,14.0,48,29,97.5,94.1
Los Angeles Clippers,37,39,.487,19.5,37,39,95.4,95.9
Phoenix Suns,34,42,.447,22.5,36,40,95.4,95.9
Golden State Warriors,20,55,.267,36.0,25,50,97.5,102.6
