Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,3,2,.600,—,4,1,95.4,86.6
Philadelphia 76ers,4,4,.500,0.5,4,4,97.5,99.0
Toronto Raptors,4,4,.500,0.5,4,4,96.4,96.4
New York Knicks,2,4,.333,1.5,2,4,91.7,98.7
New Jersey Nets,2,5,.286,2.0,1,6,82.7,94.3
Indiana Pacers,5,2,.714,—,3,4,98.0,99.1
Milwaukee Bucks,3,2,.600,1.0,3,2,100.0,96.8
Cleveland Cavaliers,4,3,.571,1.0,5,2,98.4,93.3
Detroit Pistons,3,3,.500,1.5,2,4,96.0,98.7
Chicago Bulls,0,5,.000,4.0,1,4,94.4,103.0
Miami Heat,5,3,.625,—,4,4,99.9,98.3
Orlando Magic,4,3,.571,0.5,3,4,97.4,98.7
Washington Wizards,3,4,.429,1.5,2,5,99.7,104.4
Atlanta Hawks,2,5,.286,2.5,1,6,86.9,99.9
Charlotte Bobcats,1,5,.167,3.0,2,4,95.5,101.0
Seattle SuperSonics,7,1,.875,—,6,2,103.5,94.3
Utah Jazz,6,1,.857,0.5,6,1,103.4,90.4
Minnesota Timberwolves,4,2,.667,2.0,4,2,99.2,94.8
Portland Trail Blazers,3,3,.500,3.0,3,3,87.0,85.5
Denver Nuggets,2,5,.286,4.5,1,6,91.3,101.0
Phoenix Suns,5,2,.714,—,6,1,107.6,94.6
Los Angeles Clippers,5,3,.625,0.5,6,2,97.6,90.8
Sacramento Kings,4,4,.500,1.5,3,5,99.6,102.3
Los Angeles Lakers,4,4,.500,1.5,3,5,94.9,98.3
Golden State Warriors,1,7,.125,4.5,1,7,83.5,93.5
San Antonio Spurs,6,1,.857,—,6,1,98.0,88.3
Dallas Mavericks,7,2,.778,—,7,2,104.4,95.6
Houston Rockets,4,5,.444,3.0,4,5,87.1,87.6
Memphis Grizzlies,2,5,.286,4.0,4,3,95.1,95.1
New Orleans Hornets,0,6,.000,5.5,2,4,92.7,98.5
