Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,30,22,.577,—,29,23,91.6,89.8
Philadelphia 76ers,29,24,.547,1.5,37,16,93.6,88.0
New York Knicks,27,27,.500,4.0,32,22,97.2,94.7
Toronto Raptors,19,35,.352,12.0,20,34,91.8,95.4
New Jersey Nets,19,36,.345,12.5,17,38,93.0,98.5
Chicago Bulls,42,13,.764,—,42,13,96.8,88.8
Indiana Pacers,32,21,.604,9.0,32,21,96.7,94.0
Milwaukee Bucks,25,28,.472,16.0,27,26,98.7,98.4
Detroit Pistons,20,33,.377,21.0,16,37,90.1,95.4
Cleveland Cavaliers,17,34,.333,23.0,14,37,93.2,99.7
Miami Heat,38,14,.731,—,38,14,100.7,93.5
Orlando Magic,32,22,.593,7.0,30,24,94.3,92.7
Atlanta Hawks,31,23,.574,8.0,30,24,94.6,93.1
Washington Wizards,12,41,.226,26.5,14,39,93.2,100.0
Charlotte Bobcats,7,44,.137,30.5,7,44,87.9,100.4
Oklahoma City Thunder,40,13,.755,—,38,15,103.2,96.7
Denver Nuggets,29,24,.547,11.0,29,24,103.5,102.0
Utah Jazz,28,26,.519,12.5,27,27,98.9,98.9
Portland Trail Blazers,25,29,.463,15.5,29,25,97.2,96.3
Minnesota Timberwolves,25,30,.455,16.0,26,29,98.9,99.5
Los Angeles Lakers,34,20,.630,—,32,22,96.2,93.8
Los Angeles Clippers,32,21,.604,1.5,31,22,97.1,94.8
Phoenix Suns,27,26,.509,6.5,26,27,96.9,97.3
Golden State Warriors,20,32,.385,13.0,22,30,98.0,100.3
Sacramento Kings,19,35,.352,15.0,17,37,98.7,104.1
San Antonio Spurs,37,14,.725,—,35,16,101.9,96.4
Memphis Grizzlies,30,22,.577,7.5,29,23,95.2,93.8
Dallas Mavericks,30,24,.556,8.5,29,25,94.4,93.4
Houston Rockets,29,25,.537,9.5,28,26,98.1,97.5
New Orleans Hornets,13,40,.245,25.0,17,36,88.9,93.7
