Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,46,28,.622,—,42,32,93.9,92.2
Philadelphia 76ers,34,40,.459,12.0,31,43,99.7,101.9
Boston Celtics,31,44,.413,15.5,34,41,98.5,100.0
Toronto Raptors,26,49,.347,20.5,32,43,101.4,103.8
New York Knicks,20,54,.270,26.0,21,53,96.2,102.9
Detroit Pistons,61,14,.813,—,56,19,97.1,89.9
Cleveland Cavaliers,45,30,.600,16.0,45,30,97.9,95.2
Milwaukee Bucks,37,38,.493,24.0,35,40,97.6,98.7
Indiana Pacers,36,38,.486,24.5,41,33,93.6,92.0
Chicago Bulls,35,40,.467,26.0,38,37,97.1,97.0
Miami Heat,49,26,.653,—,49,26,100.4,96.1
Washington Wizards,39,35,.527,9.5,42,32,101.9,99.8
Orlando Magic,30,44,.405,18.5,32,42,94.7,96.4
Atlanta Hawks,23,51,.311,25.5,24,50,96.8,102.0
Charlotte Bobcats,21,55,.276,28.5,26,50,96.8,101.4
Denver Nuggets,42,34,.553,—,40,36,101.0,100.3
Utah Jazz,35,39,.473,6.0,29,45,91.7,94.6
Seattle SuperSonics,31,43,.419,10.0,28,46,102.1,105.7
Minnesota Timberwolves,31,44,.413,10.5,34,41,92.3,93.7
Portland Trail Blazers,21,53,.284,20.0,15,59,88.4,97.7
Phoenix Suns,49,25,.662,—,50,24,108.3,102.9
Los Angeles Clippers,44,30,.595,5.0,42,32,97.9,95.9
Los Angeles Lakers,40,36,.526,10.0,43,33,98.9,97.1
Sacramento Kings,39,37,.513,11.0,41,35,98.8,97.6
Golden State Warriors,30,44,.405,19.0,33,41,98.5,100.2
San Antonio Spurs,58,17,.773,—,56,19,95.7,88.8
Dallas Mavericks,56,19,.747,2.0,54,21,99.7,93.1
Memphis Grizzlies,43,32,.573,15.0,47,28,91.9,88.7
New Orleans/Oklahoma City Hornets,36,38,.486,21.5,32,42,92.9,94.9
Houston Rockets,32,43,.427,26.0,33,42,90.6,92.1
