Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,27,27,.500,—,29,25,100.8,99.8
Philadelphia 76ers,26,27,.491,0.5,23,30,98.0,99.6
New Jersey Nets,23,31,.426,4.0,20,34,90.0,93.7
Toronto Raptors,22,32,.407,5.0,24,30,99.3,100.9
New York Knicks,21,33,.389,6.0,21,33,96.2,99.4
Detroit Pistons,33,19,.635,—,33,19,91.9,88.2
Cleveland Cavaliers,30,21,.588,2.5,32,19,98.0,94.7
Chicago Bulls,27,23,.540,5.0,26,24,93.7,93.4
Indiana Pacers,26,26,.500,7.0,24,28,92.6,93.4
Milwaukee Bucks,21,30,.412,11.5,21,30,96.7,99.2
Miami Heat,40,15,.727,—,38,17,102.2,96.5
Washington Wizards,30,22,.577,8.5,26,26,101.5,101.6
Orlando Magic,28,25,.528,11.0,25,28,99.6,100.5
Charlotte Bobcats,11,40,.216,27.0,15,36,93.4,99.6
Atlanta Hawks,10,42,.192,28.5,10,42,90.6,99.9
Seattle SuperSonics,36,15,.706,—,33,18,101.3,97.1
Minnesota Timberwolves,27,27,.500,10.5,29,25,96.5,95.6
Denver Nuggets,24,29,.453,13.0,23,30,95.2,96.9
Portland Trail Blazers,21,30,.412,15.0,21,30,92.5,95.0
Utah Jazz,17,35,.327,19.5,20,32,95.6,99.1
Phoenix Suns,41,13,.759,—,40,14,110.2,102.3
Sacramento Kings,34,20,.630,7.0,32,22,102.9,100.3
Los Angeles Lakers,27,24,.529,12.5,24,27,97.9,98.5
Los Angeles Clippers,23,30,.434,17.5,26,27,94.9,95.4
Golden State Warriors,15,38,.283,25.5,17,36,95.1,100.4
San Antonio Spurs,41,12,.774,—,44,9,97.1,86.4
Dallas Mavericks,35,16,.686,5.0,35,16,102.7,97.4
Houston Rockets,32,22,.593,9.5,31,23,93.7,91.6
Memphis Grizzlies,30,23,.566,11.0,33,20,94.2,91.0
New Orleans Hornets,11,42,.208,30.0,13,40,87.8,95.3
