Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,31,15,.674,—,31,15,106.0,100.6
Brooklyn Nets,18,27,.400,12.5,16,29,95.1,99.0
Boston Celtics,16,28,.364,14.0,19,25,101.8,103.7
Philadelphia 76ers,9,37,.196,22.0,7,39,89.5,101.5
New York Knicks,9,38,.191,22.5,11,36,92.7,100.6
Chicago Bulls,30,18,.625,—,28,20,102.3,99.9
Cleveland Cavaliers,27,20,.574,2.5,27,20,101.7,99.8
Milwaukee Bucks,24,22,.522,5.0,26,20,98.8,97.2
Detroit Pistons,17,30,.362,12.5,19,28,97.5,100.0
Indiana Pacers,17,31,.354,13.0,21,27,95.0,96.9
Atlanta Hawks,38,8,.826,—,34,12,103.6,96.3
Washington Wizards,31,16,.660,7.5,27,20,99.8,97.7
Miami Heat,20,25,.444,17.5,17,28,93.1,96.4
Charlotte Hornets,19,27,.413,19.0,18,28,94.6,97.4
Orlando Magic,15,34,.306,24.5,14,35,95.8,102.0
Portland Trail Blazers,32,14,.696,—,32,14,102.8,97.2
Oklahoma City Thunder,23,23,.500,9.0,25,21,99.6,98.6
Denver Nuggets,19,28,.404,13.5,19,28,100.9,104.0
Utah Jazz,16,30,.348,16.0,18,28,95.5,98.4
Minnesota Timberwolves,8,37,.178,23.5,10,35,97.6,107.0
Golden State Warriors,36,7,.837,—,35,8,111.1,99.6
Los Angeles Clippers,32,14,.696,5.5,33,13,107.0,99.8
Phoenix Suns,27,20,.574,11.0,27,20,107.3,105.1
Sacramento Kings,16,28,.364,20.5,18,26,101.7,104.6
Los Angeles Lakers,13,34,.277,25.0,14,33,99.6,106.2
Memphis Grizzlies,34,12,.739,—,31,15,101.7,96.5
Houston Rockets,32,14,.696,2.0,29,17,102.9,98.9
Dallas Mavericks,30,17,.638,4.5,31,16,107.2,101.9
San Antonio Spurs,30,17,.638,4.5,30,17,101.3,97.2
New Orleans Pelicans,24,22,.522,10.0,25,21,100.0,99.0
