Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,6,1,.857,—,5,2,99.4,93.1
New York Knicks,3,3,.500,2.5,4,2,103.7,101.2
New Jersey Nets,2,4,.333,3.5,2,4,91.2,98.3
Philadelphia 76ers,2,5,.286,4.0,4,3,101.7,101.4
Toronto Raptors,1,5,.167,4.5,2,4,99.5,103.3
Cleveland Cavaliers,3,3,.500,—,2,4,99.7,102.2
Chicago Bulls,2,3,.400,0.5,2,3,104.6,105.0
Indiana Pacers,2,3,.400,0.5,2,3,95.4,100.8
Detroit Pistons,2,5,.286,1.5,2,5,94.7,99.6
Milwaukee Bucks,2,5,.286,1.5,3,4,89.6,93.0
Atlanta Hawks,6,1,.857,—,5,2,106.1,99.1
Orlando Magic,4,1,.800,1.0,4,1,101.2,88.6
Miami Heat,5,2,.714,1.0,6,1,99.6,86.4
Washington Wizards,1,4,.200,4.0,1,4,97.4,109.0
Charlotte Bobcats,1,5,.167,4.5,2,4,89.7,95.7
Portland Trail Blazers,5,3,.625,—,5,3,98.9,96.6
Denver Nuggets,4,2,.667,—,4,2,104.5,96.8
Oklahoma City Thunder,3,3,.500,1.0,2,4,98.7,104.0
Utah Jazz,3,3,.500,1.0,3,3,102.3,103.2
Minnesota Timberwolves,1,6,.143,3.5,1,6,97.3,114.4
Los Angeles Lakers,7,0,1.000,—,6,1,114.0,100.4
Golden State Warriors,4,2,.667,2.5,3,3,103.5,102.5
Phoenix Suns,3,3,.500,3.5,3,3,109.8,109.7
Sacramento Kings,3,3,.500,3.5,2,4,104.3,107.7
Los Angeles Clippers,1,6,.143,6.0,2,5,95.4,102.1
New Orleans Hornets,6,0,1.000,—,4,2,97.5,91.5
San Antonio Spurs,4,1,.800,1.5,3,2,109.0,105.4
Dallas Mavericks,3,2,.600,2.5,3,2,96.8,92.8
Memphis Grizzlies,3,4,.429,3.5,3,4,105.1,107.3
Houston Rockets,1,5,.167,5.0,3,3,112.0,112.7
