Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,7,9,.438,—,8,8,97.2,97.8
Toronto Raptors,7,10,.412,0.5,7,10,98.8,101.0
New York Knicks,7,13,.350,2.0,8,12,98.4,100.7
Boston Celtics,5,11,.313,2.0,7,9,99.8,101.0
Philadelphia 76ers,5,11,.313,2.0,6,10,97.4,100.4
Detroit Pistons,11,6,.647,—,10,7,97.8,95.9
Cleveland Cavaliers,10,7,.588,1.0,10,7,94.9,93.3
Indiana Pacers,9,10,.474,3.0,7,12,95.6,98.7
Chicago Bulls,8,9,.471,3.0,10,7,99.1,96.2
Milwaukee Bucks,6,11,.353,5.0,6,11,100.2,104.2
Orlando Magic,14,5,.737,—,11,8,95.8,93.1
Atlanta Hawks,7,8,.467,5.0,8,7,97.2,96.7
Miami Heat,7,9,.438,5.5,5,11,91.8,98.1
Washington Wizards,7,10,.412,6.0,7,10,100.1,102.6
Charlotte Bobcats,5,12,.294,8.0,6,11,93.4,98.4
Utah Jazz,15,4,.789,—,12,7,102.9,99.6
Denver Nuggets,10,5,.667,3.0,10,5,109.9,105.3
Minnesota Timberwolves,7,9,.438,6.5,8,8,92.3,92.9
Seattle SuperSonics,7,11,.389,7.5,8,10,100.1,101.3
Portland Trail Blazers,6,12,.333,8.5,5,13,93.5,99.9
Los Angeles Lakers,12,5,.706,—,11,6,102.2,98.0
Phoenix Suns,9,6,.600,2.0,9,6,107.6,104.3
Golden State Warriors,9,9,.500,3.5,9,9,105.9,105.6
Sacramento Kings,8,8,.500,3.5,8,8,97.9,97.2
Los Angeles Clippers,8,8,.500,3.5,8,8,97.7,97.0
San Antonio Spurs,13,5,.722,—,13,5,99.9,92.4
Dallas Mavericks,12,5,.706,0.5,11,6,99.4,95.2
Houston Rockets,11,5,.688,1.0,11,5,92.1,87.6
New Orleans/Oklahoma City Hornets,8,8,.500,4.0,7,9,92.6,93.8
Memphis Grizzlies,4,13,.235,8.5,7,10,93.5,96.1
