Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,26,20,.565,—,27,19,89.0,86.6
New York Knicks,22,27,.449,5.5,22,27,91.0,92.5
Boston Celtics,22,27,.449,5.5,23,26,94.4,95.5
Miami Heat,21,28,.429,6.5,20,29,86.8,89.1
Philadelphia 76ers,20,28,.417,7.0,22,26,88.9,89.9
Washington Wizards,14,32,.304,12.0,15,31,89.8,94.5
Orlando Magic,13,36,.265,14.5,16,33,94.6,99.9
Indiana Pacers,36,13,.735,—,34,15,89.6,84.7
Detroit Pistons,33,16,.673,3.0,32,17,89.6,85.6
Milwaukee Bucks,26,21,.553,9.0,26,21,95.6,93.9
New Orleans Hornets,26,22,.542,9.5,23,25,90.8,91.2
Toronto Raptors,21,24,.467,13.0,18,27,84.8,87.3
Cleveland Cavaliers,18,29,.383,17.0,19,28,91.8,94.6
Atlanta Hawks,15,34,.306,21.0,14,35,88.5,94.2
Chicago Bulls,13,36,.265,23.0,13,36,89.6,96.6
Minnesota Timberwolves,33,13,.717,—,31,15,95.3,90.2
San Antonio Spurs,32,18,.640,3.0,37,13,89.8,83.3
Dallas Mavericks,29,18,.617,4.5,28,19,103.1,100.0
Denver Nuggets,29,21,.580,6.0,29,21,97.4,95.0
Houston Rockets,26,21,.553,7.5,28,19,86.9,84.3
Memphis Grizzlies,26,21,.553,7.5,26,21,96.1,94.4
Utah Jazz,24,24,.500,10.0,23,25,90.3,91.0
Sacramento Kings,33,12,.733,—,33,12,104.7,97.3
Los Angeles Lakers,28,17,.622,5.0,29,16,97.6,93.8
Seattle SuperSonics,23,23,.500,10.5,21,25,97.9,98.8
Los Angeles Clippers,21,25,.457,12.5,20,26,96.3,98.1
Portland Trail Blazers,21,25,.457,12.5,18,28,91.5,94.5
Golden State Warriors,20,26,.435,13.5,21,25,94.0,95.2
Phoenix Suns,18,32,.360,17.5,19,31,93.1,96.2
