Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,15,5,.750,—,15,5,108.8,100.0
Brooklyn Nets,8,10,.444,6.0,8,10,97.3,99.4
Boston Celtics,6,11,.353,7.5,7,10,104.4,106.6
New York Knicks,4,17,.190,11.5,7,14,93.5,98.9
Philadelphia 76ers,1,18,.053,13.5,3,16,91.1,104.2
Chicago Bulls,12,7,.632,—,11,8,102.6,99.9
Cleveland Cavaliers,11,7,.611,0.5,12,6,103.1,98.7
Milwaukee Bucks,11,10,.524,2.0,10,11,98.5,98.7
Indiana Pacers,7,13,.350,5.5,8,12,93.5,96.3
Detroit Pistons,3,16,.158,9.0,5,14,92.7,99.3
Washington Wizards,13,5,.722,—,12,6,100.1,95.6
Atlanta Hawks,12,6,.667,1.0,11,7,103.9,100.2
Miami Heat,9,10,.474,4.5,8,11,95.5,98.4
Orlando Magic,8,14,.364,7.0,7,15,94.5,100.3
Charlotte Hornets,5,15,.250,9.0,5,15,94.2,101.2
Portland Trail Blazers,15,4,.789,—,14,5,103.4,95.8
Denver Nuggets,9,10,.474,6.0,9,10,104.4,105.9
Oklahoma City Thunder,6,13,.316,9.0,8,11,92.3,94.1
Utah Jazz,5,15,.250,10.5,6,14,96.2,102.5
Minnesota Timberwolves,4,14,.222,10.5,4,14,100.1,109.9
Golden State Warriors,16,2,.889,—,15,3,106.8,95.9
Los Angeles Clippers,13,5,.722,3.0,13,5,105.6,98.4
Phoenix Suns,12,8,.600,5.0,12,8,105.8,103.3
Sacramento Kings,10,9,.526,6.5,10,9,101.7,101.5
Los Angeles Lakers,5,15,.250,12.0,5,15,103.3,111.2
Houston Rockets,15,4,.789,—,13,6,98.8,94.0
Memphis Grizzlies,15,4,.789,—,14,5,100.2,93.8
Dallas Mavericks,15,6,.714,1.0,15,6,110.0,102.5
San Antonio Spurs,14,5,.737,1.0,14,5,100.0,93.6
New Orleans Pelicans,8,9,.471,6.0,9,8,100.2,99.9
