Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,17,9,.654,—,20,6,97.1,89.2
Philadelphia 76ers,17,9,.654,—,16,10,95.0,91.7
Boston Celtics,16,9,.640,0.5,15,10,97.1,94.6
Orlando Magic,14,13,.519,3.5,12,15,97.8,99.2
Washington Wizards,12,13,.480,4.5,14,11,91.3,89.2
New York Knicks,8,14,.364,7.0,9,13,93.0,96.1
Miami Heat,7,18,.280,9.5,8,17,84.9,90.2
Indiana Pacers,18,7,.720,—,17,8,97.8,93.2
Detroit Pistons,17,7,.708,0.5,16,8,88.3,84.5
New Orleans Hornets,17,10,.630,2.0,16,11,95.6,92.6
Milwaukee Bucks,10,14,.417,7.5,13,11,100.4,99.3
Atlanta Hawks,10,14,.417,7.5,10,14,96.0,98.8
Chicago Bulls,9,16,.360,9.0,8,17,93.0,98.2
Toronto Raptors,8,17,.320,10.0,7,18,89.0,95.7
Cleveland Cavaliers,5,22,.185,14.0,5,22,91.0,101.8
Dallas Mavericks,22,3,.880,—,21,4,104.9,92.6
San Antonio Spurs,16,10,.615,6.5,17,9,91.4,87.7
Houston Rockets,14,10,.583,7.5,15,9,91.8,89.0
Minnesota Timberwolves,14,12,.538,8.5,13,13,95.6,95.6
Utah Jazz,12,12,.500,9.5,14,10,94.1,91.7
Memphis Grizzlies,7,20,.259,16.0,8,19,95.1,101.0
Denver Nuggets,6,20,.231,16.5,5,21,79.9,88.7
Sacramento Kings,21,7,.750,—,21,7,98.7,91.6
Phoenix Suns,14,11,.560,5.5,12,13,88.8,89.8
Seattle SuperSonics,14,12,.538,6.0,14,12,94.2,93.1
Portland Trail Blazers,13,11,.542,6.0,13,11,90.9,89.3
Los Angeles Clippers,11,15,.423,9.0,11,15,92.8,95.2
Los Angeles Lakers,10,17,.370,10.5,10,17,93.2,96.3
Golden State Warriors,9,16,.360,10.5,11,14,98.5,100.7
