Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,16,8,.667,—,16,8,96.9,92.3
Boston Celtics,16,8,.667,—,16,8,96.9,92.7
Washington Wizards,13,12,.520,3.5,12,13,91.1,91.1
Orlando Magic,13,15,.464,5.0,17,11,101.9,98.7
New York Knicks,12,14,.462,5.0,11,15,88.9,91.1
Philadelphia 76ers,11,15,.423,6.0,12,14,86.9,87.6
Miami Heat,5,19,.208,11.0,7,17,82.7,88.7
Milwaukee Bucks,14,8,.636,—,12,10,95.7,95.0
Indiana Pacers,15,13,.536,2.0,14,14,98.2,98.7
Detroit Pistons,14,10,.583,1.0,15,9,95.9,92.0
Toronto Raptors,14,12,.538,2.0,14,12,93.7,93.0
Charlotte Hornets,12,14,.462,4.0,11,15,94.2,95.9
Cleveland Cavaliers,11,15,.423,5.0,10,16,91.7,94.9
Atlanta Hawks,9,17,.346,7.0,8,18,93.3,98.8
Chicago Bulls,4,20,.167,11.0,3,21,83.5,95.0
San Antonio Spurs,20,4,.833,—,20,4,101.5,90.9
Minnesota Timberwolves,17,8,.680,3.5,18,7,101.7,95.4
Dallas Mavericks,17,9,.654,4.0,15,11,102.3,99.7
Utah Jazz,12,15,.444,9.5,13,14,96.2,97.0
Denver Nuggets,9,16,.360,11.5,9,16,93.3,97.6
Memphis Grizzlies,7,19,.269,14.0,6,20,90.2,97.9
Houston Rockets,7,20,.259,14.5,8,19,89.3,95.1
Los Angeles Lakers,19,4,.826,—,18,5,101.3,91.9
Sacramento Kings,19,8,.704,2.0,18,9,100.3,95.2
Los Angeles Clippers,14,11,.560,6.0,15,10,96.6,94.0
Phoenix Suns,14,12,.538,6.5,16,10,99.2,95.6
Portland Trail Blazers,13,12,.520,7.0,13,12,94.7,94.3
Seattle SuperSonics,13,15,.464,8.5,12,16,97.6,99.2
Golden State Warriors,10,17,.370,11.0,9,18,93.3,98.0
