Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,29,14,.674,—,28,15,95.6,91.6
Boston Celtics,26,18,.591,3.5,25,19,96.0,94.1
Orlando Magic,23,22,.511,7.0,27,18,100.4,97.4
Philadelphia 76ers,22,22,.500,7.5,24,20,90.0,88.5
Washington Wizards,21,21,.500,7.5,19,23,91.1,92.1
New York Knicks,18,25,.419,11.0,16,27,90.1,93.3
Miami Heat,16,28,.364,13.5,17,27,85.9,89.0
Milwaukee Bucks,27,16,.628,—,24,19,98.6,96.6
Toronto Raptors,26,19,.578,2.0,23,22,92.8,92.2
Indiana Pacers,23,23,.500,5.5,23,23,96.6,96.7
Detroit Pistons,22,20,.524,4.5,23,19,94.1,93.0
Charlotte Hornets,21,23,.477,6.5,21,23,94.0,94.7
Atlanta Hawks,14,30,.318,13.5,12,32,94.3,101.4
Cleveland Cavaliers,14,30,.318,13.5,15,29,92.3,96.9
Chicago Bulls,9,34,.209,18.0,8,35,85.4,94.4
Dallas Mavericks,32,13,.711,—,28,17,104.4,100.4
Minnesota Timberwolves,31,13,.705,0.5,30,14,101.3,96.0
San Antonio Spurs,29,14,.674,2.0,30,13,97.6,92.2
Utah Jazz,23,22,.511,9.0,23,22,96.2,96.1
Houston Rockets,15,30,.333,17.0,16,29,92.5,96.6
Denver Nuggets,13,30,.302,18.0,14,29,92.9,97.5
Memphis Grizzlies,13,31,.295,18.5,11,33,91.2,98.8
Sacramento Kings,33,10,.767,—,32,11,104.2,96.4
Los Angeles Lakers,30,12,.714,2.5,33,9,101.5,92.5
Portland Trail Blazers,23,20,.535,10.0,25,18,95.3,93.1
Seattle SuperSonics,23,21,.523,10.5,24,20,97.5,96.3
Los Angeles Clippers,23,23,.500,11.5,23,23,96.3,96.4
Phoenix Suns,22,22,.500,11.5,24,20,98.1,97.2
Golden State Warriors,14,29,.326,19.0,15,28,95.0,99.3
