Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,47,13,.783,—,48,12,101.6,92.1
Philadelphia 76ers,29,28,.509,16.5,30,27,96.6,95.8
New Jersey Nets,26,32,.448,20.0,24,34,98.2,100.5
New York Knicks,24,34,.414,22.0,25,33,105.8,107.9
Toronto Raptors,23,37,.383,24.0,23,37,97.4,100.8
Cleveland Cavaliers,45,12,.789,—,46,11,100.2,90.5
Detroit Pistons,28,29,.491,17.0,26,31,93.0,94.1
Milwaukee Bucks,28,33,.459,19.0,30,31,99.6,99.8
Chicago Bulls,26,33,.441,20.0,26,33,100.7,102.3
Indiana Pacers,25,36,.410,22.0,27,34,104.7,106.6
Orlando Magic,42,16,.724,—,42,16,102.1,95.2
Atlanta Hawks,33,25,.569,9.0,31,27,98.6,97.4
Miami Heat,30,27,.526,11.5,28,29,96.4,96.6
Charlotte Bobcats,24,35,.407,18.5,25,34,92.7,94.7
Washington Wizards,14,44,.241,28.0,15,43,94.9,102.2
Denver Nuggets,39,20,.661,—,35,24,103.1,100.4
Portland Trail Blazers,36,22,.621,2.5,37,21,99.0,95.0
Utah Jazz,35,23,.603,3.5,36,22,103.0,99.4
Minnesota Timberwolves,18,40,.310,20.5,21,37,99.3,103.5
Oklahoma City Thunder,13,45,.224,25.5,17,41,98.3,104.6
Los Angeles Lakers,48,11,.814,—,44,15,108.8,100.5
Phoenix Suns,33,25,.569,14.5,33,25,107.0,105.0
Golden State Warriors,20,38,.345,27.5,23,35,108.2,111.6
Los Angeles Clippers,15,44,.254,33.0,14,45,95.1,103.5
Sacramento Kings,13,47,.217,35.5,14,46,99.3,108.4
San Antonio Spurs,39,18,.684,—,36,21,97.4,93.6
Houston Rockets,37,21,.638,2.5,37,21,98.4,94.5
New Orleans Hornets,35,22,.614,4.0,33,24,96.1,93.7
Dallas Mavericks,35,23,.603,4.5,32,26,101.0,99.4
Memphis Grizzlies,15,42,.263,24.0,16,41,93.3,99.7
