Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,23,21,.523,—,22,22,101.1,101.3
New Jersey Nets,22,20,.524,—,21,21,94.9,95.1
Boston Celtics,18,26,.409,5.0,20,24,98.0,99.4
Toronto Raptors,15,30,.333,8.5,17,28,99.4,103.3
New York Knicks,14,28,.333,8.0,15,27,96.9,100.9
Detroit Pistons,37,5,.881,—,33,9,99.9,90.6
Cleveland Cavaliers,25,17,.595,12.0,27,15,99.3,95.3
Milwaukee Bucks,23,20,.535,14.5,18,25,96.9,99.0
Indiana Pacers,21,21,.500,16.0,23,19,93.0,91.6
Chicago Bulls,20,23,.465,17.5,21,22,96.9,97.0
Miami Heat,27,18,.600,—,29,16,99.8,95.8
Washington Wizards,20,22,.476,5.5,21,21,99.7,99.4
Orlando Magic,18,24,.429,7.5,18,24,93.3,95.5
Atlanta Hawks,11,31,.262,14.5,12,30,95.2,101.7
Charlotte Bobcats,11,34,.244,16.0,14,31,94.6,99.9
Denver Nuggets,25,21,.543,—,25,21,99.8,98.9
Utah Jazz,21,23,.477,3.0,17,27,90.1,93.2
Minnesota Timberwolves,20,22,.476,3.0,21,21,91.2,91.2
Seattle SuperSonics,18,25,.419,5.5,16,27,102.5,106.4
Portland Trail Blazers,15,27,.357,8.0,11,31,88.7,95.7
Phoenix Suns,28,16,.636,—,30,14,106.3,100.8
Los Angeles Clippers,25,16,.610,1.5,24,17,97.3,94.8
Los Angeles Lakers,23,20,.535,4.5,24,19,98.4,96.6
Golden State Warriors,20,23,.465,7.5,21,22,99.1,99.7
Sacramento Kings,18,26,.409,10.0,20,24,99.1,100.4
San Antonio Spurs,34,10,.773,—,33,11,94.9,88.1
Dallas Mavericks,34,10,.773,—,31,13,100.0,93.7
Memphis Grizzlies,25,18,.581,8.5,26,17,90.3,87.3
New Orleans/Oklahoma City Hornets,21,22,.488,12.5,19,24,91.3,92.8
Houston Rockets,15,28,.349,18.5,18,25,89.9,92.1
