Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,30,25,.545,—,33,22,99.5,96.6
Brooklyn Nets,25,27,.481,3.5,22,30,97.4,99.5
New York Knicks,21,34,.382,9.0,24,31,97.7,99.5
Boston Celtics,19,37,.339,11.5,21,35,95.0,98.7
Philadelphia 76ers,15,41,.268,15.5,11,45,100.2,110.7
Indiana Pacers,41,13,.759,—,41,13,98.6,90.7
Chicago Bulls,29,25,.537,12.0,28,26,92.8,92.3
Detroit Pistons,23,32,.418,18.5,23,32,100.7,103.0
Cleveland Cavaliers,22,34,.393,20.0,19,37,97.0,101.5
Milwaukee Bucks,10,44,.185,31.0,11,43,92.5,101.8
Miami Heat,39,14,.736,—,36,17,104.4,98.8
Washington Wizards,26,28,.481,13.5,27,27,99.5,99.5
Charlotte Bobcats,26,30,.464,14.5,25,31,95.3,96.9
Atlanta Hawks,25,29,.463,14.5,27,27,101.4,101.5
Orlando Magic,17,40,.298,24.0,19,38,96.6,101.7
Oklahoma City Thunder,43,13,.768,—,40,16,104.6,97.7
Portland Trail Blazers,37,18,.673,5.5,35,20,107.8,103.7
Minnesota Timberwolves,26,28,.481,16.0,34,20,105.5,101.6
Denver Nuggets,25,29,.463,17.0,24,30,102.8,104.6
Utah Jazz,19,35,.352,23.0,16,38,94.4,100.4
Los Angeles Clippers,37,20,.649,—,39,18,106.7,100.9
Phoenix Suns,33,21,.611,2.5,33,21,105.0,101.5
Golden State Warriors,33,22,.600,3.0,36,19,103.5,98.8
Los Angeles Lakers,19,36,.345,17.0,18,37,100.6,105.9
Sacramento Kings,18,36,.333,17.5,23,31,101.1,103.5
San Antonio Spurs,40,16,.714,—,39,17,103.8,97.9
Houston Rockets,37,18,.673,2.5,35,20,105.9,101.5
Dallas Mavericks,33,23,.589,7.0,32,24,104.3,102.2
Memphis Grizzlies,31,23,.574,8.0,28,26,94.9,94.5
New Orleans Pelicans,23,31,.426,16.0,24,30,99.2,100.9
