Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,12,5,.706,—,15,2,99.9,88.0
Boston Celtics,7,9,.438,4.5,9,7,89.4,88.3
New York Knicks,7,10,.412,5.0,8,9,95.3,95.6
New Jersey Nets,5,13,.278,7.5,4,14,91.8,99.5
Toronto Raptors,5,13,.278,7.5,5,13,86.2,93.1
Chicago Bulls,16,3,.842,—,16,3,96.8,85.8
Indiana Pacers,11,5,.688,3.5,9,7,92.6,90.5
Cleveland Cavaliers,6,10,.375,8.5,6,10,94.2,98.6
Milwaukee Bucks,6,10,.375,8.5,7,9,92.3,94.6
Detroit Pistons,4,14,.222,11.5,3,15,84.9,94.9
Atlanta Hawks,13,5,.722,—,13,5,97.9,91.0
Miami Heat,12,5,.706,0.5,13,4,104.6,96.8
Orlando Magic,12,5,.706,0.5,11,6,94.8,90.8
Charlotte Bobcats,3,15,.167,10.0,3,15,90.0,101.6
Washington Wizards,2,15,.118,10.5,3,14,88.6,99.3
Oklahoma City Thunder,14,3,.824,—,12,5,99.2,93.5
Denver Nuggets,12,5,.706,2.0,12,5,105.5,100.0
Portland Trail Blazers,11,7,.611,3.5,11,7,96.9,93.1
Utah Jazz,10,5,.667,3.0,9,6,96.2,93.8
Minnesota Timberwolves,7,10,.412,7.0,9,8,95.0,94.6
Los Angeles Clippers,9,5,.643,—,8,6,97.4,96.1
Los Angeles Lakers,10,8,.556,1.0,10,8,92.3,90.5
Phoenix Suns,6,11,.353,4.5,7,10,92.7,94.9
Sacramento Kings,6,12,.333,5.0,3,15,90.3,101.6
Golden State Warriors,5,11,.313,5.0,6,10,95.3,98.9
San Antonio Spurs,11,7,.611,—,11,7,99.2,96.4
Dallas Mavericks,11,7,.611,—,11,7,91.9,88.3
Memphis Grizzlies,10,7,.588,0.5,10,7,95.1,92.6
Houston Rockets,10,7,.588,0.5,9,8,97.9,97.1
New Orleans Hornets,3,14,.176,7.5,6,11,87.4,91.9
