Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,28,12,.700,—,25,15,89.9,86.3
Miami Heat,25,13,.658,2.0,27,11,88.6,83.5
Philadelphia 76ers,21,18,.538,6.5,23,16,89.3,87.1
New York Knicks,21,19,.525,7.0,21,19,86.4,85.5
Washington Wizards,16,23,.410,11.5,18,21,91.3,92.2
Boston Celtics,15,24,.385,12.5,15,24,91.6,94.4
New Jersey Nets,11,28,.282,16.5,13,26,89.4,93.9
Indiana Pacers,26,14,.650,—,24,16,93.6,90.6
Atlanta Hawks,24,17,.585,2.5,24,17,85.6,83.7
Detroit Pistons,23,17,.575,3.0,25,15,89.4,86.5
Milwaukee Bucks,22,17,.564,3.5,22,17,91.8,90.2
Cleveland Cavaliers,21,18,.538,4.5,20,19,88.6,87.9
Charlotte Hornets,18,20,.474,7.0,17,21,89.7,90.7
Toronto Raptors,18,20,.474,7.0,17,21,90.7,92.1
Chicago Bulls,10,30,.250,16.0,8,32,81.8,90.8
Utah Jazz,30,8,.789,—,28,10,94.2,87.2
San Antonio Spurs,27,12,.692,3.5,29,10,92.6,85.5
Houston Rockets,26,13,.667,4.5,23,16,94.2,91.5
Minnesota Timberwolves,22,19,.537,9.5,23,18,93.1,91.1
Dallas Mavericks,13,26,.333,17.5,15,24,90.1,93.0
Denver Nuggets,12,28,.300,19.0,12,28,93.6,99.7
Vancouver Grizzlies,7,33,.175,24.0,9,31,89.4,97.3
Portland Trail Blazers,29,10,.744,—,30,9,94.7,87.0
Los Angeles Lakers,25,15,.625,4.5,25,15,99.0,95.6
Phoenix Suns,20,20,.500,9.5,21,19,95.0,94.1
Seattle SuperSonics,19,20,.487,10.0,18,21,93.7,94.6
Sacramento Kings,17,22,.436,12.0,16,23,98.9,101.2
Golden State Warriors,17,22,.436,12.0,15,24,87.3,90.4
Los Angeles Clippers,7,32,.179,22.0,8,31,89.3,98.6
