Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,56,19,.747,—,57,18,100.8,92.6
Philadelphia 76ers,38,35,.521,17.0,38,35,97.5,96.8
New Jersey Nets,30,44,.405,25.5,30,44,98.4,101.2
New York Knicks,29,46,.387,27.0,31,44,105.6,108.3
Toronto Raptors,28,45,.384,27.0,29,44,98.5,101.4
Cleveland Cavaliers,61,13,.824,—,59,15,100.0,90.7
Detroit Pistons,36,38,.486,25.0,35,39,93.7,94.4
Chicago Bulls,36,40,.474,26.0,36,40,102.0,102.7
Indiana Pacers,32,43,.427,29.5,33,42,104.0,105.8
Milwaukee Bucks,32,43,.427,29.5,34,41,98.9,100.1
Orlando Magic,55,18,.753,—,54,19,102.2,94.8
Atlanta Hawks,43,32,.573,13.0,42,33,98.0,96.2
Miami Heat,39,35,.527,16.5,37,37,98.1,98.2
Charlotte Bobcats,34,40,.459,21.5,35,39,93.7,94.4
Washington Wizards,17,58,.227,39.0,19,56,95.6,103.3
Denver Nuggets,49,26,.653,—,46,29,103.9,100.7
Portland Trail Blazers,47,27,.635,1.5,48,26,99.4,95.1
Utah Jazz,46,28,.622,2.5,45,29,103.4,100.0
Oklahoma City Thunder,21,53,.284,27.5,23,51,97.1,102.9
Minnesota Timberwolves,21,54,.280,28.0,25,50,98.1,103.1
Los Angeles Lakers,58,16,.784,—,54,20,107.2,99.7
Phoenix Suns,40,34,.541,18.0,41,33,109.0,107.2
Golden State Warriors,25,49,.338,33.0,28,46,108.6,112.5
Los Angeles Clippers,18,56,.243,40.0,17,57,95.7,104.4
Sacramento Kings,16,57,.219,41.5,18,55,100.4,108.6
San Antonio Spurs,48,26,.649,—,47,27,96.8,93.0
Houston Rockets,48,26,.649,—,47,27,98.5,94.5
New Orleans Hornets,46,27,.630,1.5,43,30,96.0,93.7
Dallas Mavericks,44,30,.595,4.0,41,33,101.2,99.9
Memphis Grizzlies,19,54,.260,28.5,21,52,93.3,99.6
