Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,55,25,.688,—,55,25,96.3,91.0
New York Knicks,42,38,.525,13.0,43,37,106.8,105.7
Philadelphia 76ers,41,39,.513,14.0,45,35,99.2,97.5
New Jersey Nets,24,56,.300,31.0,23,57,94.1,100.4
Toronto Raptors,22,58,.275,33.0,24,56,99.5,105.6
Chicago Bulls,60,20,.750,—,60,20,98.6,91.3
Indiana Pacers,37,44,.457,23.5,38,43,100.1,101.0
Milwaukee Bucks,33,47,.413,27.0,37,43,91.6,92.6
Detroit Pistons,29,51,.363,31.0,30,50,96.8,100.5
Cleveland Cavaliers,17,63,.213,43.0,17,63,95.2,104.7
Miami Heat,56,24,.700,—,59,21,102.2,94.9
Orlando Magic,50,30,.625,6.0,55,25,99.4,94.1
Atlanta Hawks,44,36,.550,12.0,38,42,95.2,95.8
Charlotte Bobcats,32,48,.400,24.0,28,52,93.1,97.4
Washington Wizards,22,58,.275,34.0,21,59,97.4,104.9
Oklahoma City Thunder,54,26,.675,—,50,30,104.6,100.8
Denver Nuggets,49,31,.613,5.0,52,28,107.2,102.5
Portland Trail Blazers,47,33,.588,7.0,45,35,96.4,94.7
Utah Jazz,37,43,.463,17.0,34,46,99.5,101.5
Minnesota Timberwolves,17,63,.213,37.0,24,56,100.7,107.2
Los Angeles Lakers,55,25,.688,—,56,24,101.3,95.2
Phoenix Suns,38,42,.475,17.0,37,43,104.6,105.7
Golden State Warriors,35,45,.438,20.0,34,46,103.2,105.6
Los Angeles Clippers,31,50,.383,24.5,31,50,98.5,101.8
Sacramento Kings,24,56,.300,31.0,26,54,99.1,104.4
San Antonio Spurs,61,19,.763,—,56,24,103.8,97.8
Dallas Mavericks,55,25,.688,6.0,51,29,100.0,96.2
New Orleans Hornets,46,34,.575,15.0,44,36,95.2,93.8
Memphis Grizzlies,46,34,.575,15.0,47,33,100.0,97.4
Houston Rockets,42,38,.525,19.0,46,34,105.9,103.8
