Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,40,9,.816,—,40,9,101.3,91.4
Philadelphia 76ers,23,23,.500,15.5,24,22,96.4,95.8
New York Knicks,21,25,.457,17.5,20,26,104.1,106.1
New Jersey Nets,21,27,.438,18.5,19,29,97.9,101.0
Toronto Raptors,19,30,.388,21.0,20,29,97.5,100.0
Cleveland Cavaliers,37,9,.804,—,38,8,100.9,90.7
Detroit Pistons,25,21,.543,12.0,23,23,92.9,93.2
Milwaukee Bucks,24,27,.471,15.5,26,25,98.3,98.1
Chicago Bulls,21,27,.438,17.0,20,28,99.9,102.0
Indiana Pacers,19,29,.396,19.0,20,28,104.7,107.0
Orlando Magic,36,10,.783,—,35,11,102.6,94.0
Atlanta Hawks,27,20,.574,9.5,26,21,98.7,97.0
Miami Heat,25,21,.543,11.0,23,23,96.5,96.4
Charlotte Bobcats,19,28,.404,17.5,20,27,92.0,94.0
Washington Wizards,10,37,.213,26.5,13,34,94.1,101.1
Denver Nuggets,31,16,.660,—,30,17,104.1,100.3
Portland Trail Blazers,29,17,.630,1.5,29,17,98.7,94.7
Utah Jazz,26,22,.542,5.5,28,20,102.0,99.9
Minnesota Timberwolves,16,30,.348,14.5,18,28,98.8,102.2
Oklahoma City Thunder,11,37,.229,20.5,14,34,96.8,103.0
Los Angeles Lakers,37,9,.804,—,35,11,108.3,99.6
Phoenix Suns,25,20,.556,11.5,23,22,104.0,103.4
Golden State Warriors,15,33,.313,23.0,17,31,106.4,111.2
Sacramento Kings,11,38,.224,27.5,11,38,99.3,108.4
Los Angeles Clippers,10,37,.213,27.5,11,36,92.9,101.0
San Antonio Spurs,32,14,.696,—,28,18,97.4,94.1
Houston Rockets,29,19,.604,4.0,29,19,97.9,95.1
New Orleans Hornets,28,16,.636,3.0,27,17,96.0,92.9
Dallas Mavericks,27,19,.587,5.0,25,21,100.5,99.2
Memphis Grizzlies,11,35,.239,21.0,12,34,92.9,100.0
