Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,31,24,.564,—,28,27,93.9,93.5
Philadelphia 76ers,28,27,.509,3.0,25,30,100.4,101.7
Boston Celtics,23,33,.411,8.5,25,31,98.1,99.7
Toronto Raptors,20,35,.364,11.0,23,32,100.4,102.7
New York Knicks,15,40,.273,16.0,16,39,95.0,101.3
Detroit Pistons,46,9,.836,—,43,12,97.7,89.2
Cleveland Cavaliers,32,24,.571,14.5,33,23,98.1,95.6
Indiana Pacers,28,25,.528,17.0,32,21,93.6,90.6
Milwaukee Bucks,28,28,.500,18.5,25,31,95.7,97.3
Chicago Bulls,24,31,.436,22.0,27,28,97.3,97.7
Miami Heat,35,20,.636,—,35,20,100.5,96.3
Washington Wizards,29,25,.537,5.5,31,23,100.2,98.3
Orlando Magic,20,35,.364,15.0,21,34,92.9,95.9
Atlanta Hawks,17,37,.315,17.5,17,37,96.1,101.7
Charlotte Bobcats,15,42,.263,21.0,19,38,95.3,100.3
Denver Nuggets,30,26,.536,—,29,27,100.6,100.1
Utah Jazz,26,29,.473,3.5,21,34,89.9,92.9
Minnesota Timberwolves,24,31,.436,5.5,26,29,91.4,92.3
Seattle SuperSonics,21,36,.368,9.5,19,38,101.5,106.8
Portland Trail Blazers,18,37,.327,11.5,13,42,88.8,96.7
Phoenix Suns,37,17,.685,—,39,15,107.5,100.6
Los Angeles Clippers,31,23,.574,6.0,30,24,97.2,95.4
Los Angeles Lakers,28,28,.500,10.0,31,25,98.4,97.1
Sacramento Kings,25,30,.455,12.5,28,27,98.5,98.4
Golden State Warriors,24,31,.436,13.5,26,29,98.4,99.1
Dallas Mavericks,44,11,.800,—,41,14,100.2,93.1
San Antonio Spurs,43,12,.782,1.0,40,15,94.5,87.8
New Orleans/Oklahoma City Hornets,31,25,.554,13.5,27,29,92.4,92.8
Memphis Grizzlies,30,26,.536,14.5,32,24,89.9,88.1
Houston Rockets,25,31,.446,19.5,26,30,90.5,91.4
