Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,44,35,.557,—,43,36,101.5,100.4
Philadelphia 76ers,41,38,.519,3.0,37,42,98.9,99.9
New Jersey Nets,39,40,.494,5.0,33,46,90.9,92.9
New York Knicks,32,47,.405,12.0,32,47,96.7,99.3
Toronto Raptors,32,47,.405,12.0,35,44,99.5,101.2
Detroit Pistons,52,27,.658,—,51,28,93.4,89.7
Chicago Bulls,46,34,.575,6.5,43,37,94.6,93.5
Indiana Pacers,43,36,.544,9.0,42,37,93.3,92.5
Cleveland Cavaliers,40,39,.506,12.0,41,38,96.5,95.9
Milwaukee Bucks,30,50,.375,22.5,33,47,97.0,99.6
Miami Heat,56,23,.709,—,56,23,101.8,95.4
Washington Wizards,44,35,.557,12.0,39,40,100.4,100.5
Orlando Magic,35,45,.438,21.5,34,46,99.7,102.0
Charlotte Bobcats,17,62,.215,39.0,23,56,94.3,100.4
Atlanta Hawks,12,67,.152,44.0,16,63,92.6,102.0
Seattle SuperSonics,51,28,.646,—,47,32,99.1,96.5
Denver Nuggets,48,32,.600,3.5,46,34,99.1,96.9
Minnesota Timberwolves,42,37,.532,9.0,43,36,96.7,95.4
Utah Jazz,25,54,.316,26.0,28,51,93.2,97.3
Portland Trail Blazers,25,54,.316,26.0,27,52,92.4,96.8
Phoenix Suns,61,19,.763,—,58,22,110.2,102.8
Sacramento Kings,49,31,.613,12.0,45,35,103.6,101.6
Los Angeles Clippers,36,44,.450,25.0,38,42,95.9,96.5
Los Angeles Lakers,34,45,.430,26.5,32,47,98.5,101.2
Golden State Warriors,32,48,.400,29.0,32,48,98.3,101.0
San Antonio Spurs,59,21,.738,—,62,18,96.5,88.2
Dallas Mavericks,55,24,.696,3.5,54,25,102.3,96.7
Houston Rockets,49,31,.613,10.0,50,30,94.7,91.2
Memphis Grizzlies,44,36,.550,15.0,48,32,93.5,90.9
New Orleans Hornets,18,62,.225,41.0,20,60,88.5,95.6
