Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,8,9,.471,—,8,9,94.4,95.5
Boston Celtics,8,10,.444,0.5,8,10,97.4,99.4
Philadelphia 76ers,8,11,.421,1.0,9,10,101.3,102.1
New York Knicks,6,12,.333,2.5,7,11,92.5,95.3
Toronto Raptors,3,17,.150,6.5,5,15,95.5,103.6
Detroit Pistons,13,2,.867,—,12,3,98.9,90.7
Cleveland Cavaliers,11,6,.647,3.0,11,6,101.9,97.2
Indiana Pacers,11,7,.611,3.5,12,6,95.1,90.8
Milwaukee Bucks,10,7,.588,4.0,7,10,97.2,99.4
Chicago Bulls,9,8,.529,5.0,8,9,94.9,96.5
Miami Heat,10,9,.526,—,11,8,96.0,93.4
Washington Wizards,8,9,.471,1.0,9,8,99.4,99.1
Orlando Magic,7,11,.389,2.5,5,13,85.5,90.9
Charlotte Bobcats,5,14,.263,5.0,8,11,96.0,97.7
Atlanta Hawks,2,16,.111,7.5,4,14,90.4,99.6
Minnesota Timberwolves,11,6,.647,—,11,6,93.4,89.2
Denver Nuggets,10,9,.526,2.0,10,9,97.8,96.4
Seattle SuperSonics,8,9,.471,3.0,6,11,100.1,104.6
Utah Jazz,8,11,.421,4.0,7,12,88.0,90.7
Portland Trail Blazers,5,13,.278,6.5,3,15,85.2,95.7
Los Angeles Clippers,13,5,.722,—,12,6,98.6,94.4
Phoenix Suns,12,5,.706,0.5,13,4,105.8,97.6
Golden State Warriors,12,7,.632,1.5,12,7,98.1,95.0
Los Angeles Lakers,9,9,.500,4.0,10,8,97.1,96.3
Sacramento Kings,7,12,.368,6.5,9,10,97.9,98.9
San Antonio Spurs,15,3,.833,—,14,4,98.2,89.7
Dallas Mavericks,13,5,.722,2.0,12,6,97.9,93.1
Memphis Grizzlies,13,5,.722,2.0,13,5,91.2,84.8
New Orleans/Oklahoma City Hornets,8,10,.444,7.0,7,11,90.8,94.1
Houston Rockets,6,12,.333,9.0,7,11,86.8,88.9
