Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,40,31,.563,—,44,27,100.9,97.6
Brooklyn Nets,37,33,.529,2.5,33,37,98.3,99.3
New York Knicks,30,42,.417,10.5,32,40,98.8,100.3
Boston Celtics,23,48,.324,17.0,25,46,95.5,99.6
Philadelphia 76ers,15,56,.211,25.0,13,58,98.7,110.0
Indiana Pacers,52,20,.722,—,51,21,97.6,91.7
Chicago Bulls,40,31,.563,11.5,39,32,93.1,91.9
Cleveland Cavaliers,29,44,.397,23.5,26,47,97.3,101.6
Detroit Pistons,26,45,.366,25.5,29,42,100.9,103.7
Milwaukee Bucks,13,58,.183,38.5,17,54,95.3,103.5
Miami Heat,48,22,.686,—,46,24,103.1,98.3
Washington Wizards,36,35,.507,12.5,37,34,100.9,100.5
Charlotte Bobcats,35,37,.486,14.0,33,39,96.3,97.4
Atlanta Hawks,31,39,.443,17.0,32,38,101.2,102.3
Orlando Magic,20,52,.278,29.0,23,49,96.7,102.0
Oklahoma City Thunder,52,19,.732,—,50,21,106.2,99.7
Portland Trail Blazers,45,27,.625,7.5,45,27,106.9,103.3
Minnesota Timberwolves,35,35,.500,16.5,42,28,106.3,103.3
Denver Nuggets,32,40,.444,20.5,31,41,103.8,106.0
Utah Jazz,23,49,.319,29.5,20,52,94.4,101.2
Los Angeles Clippers,50,22,.694,—,52,20,107.4,100.3
Golden State Warriors,44,27,.620,5.5,46,25,103.5,98.9
Phoenix Suns,43,29,.597,7.0,42,30,105.4,102.7
Sacramento Kings,25,46,.352,24.5,30,41,101.3,103.6
Los Angeles Lakers,24,46,.343,25.0,22,48,102.3,108.4
San Antonio Spurs,55,16,.775,—,53,18,105.4,97.6
Houston Rockets,48,22,.686,6.5,46,24,106.8,101.8
Memphis Grizzlies,43,28,.606,12.0,40,31,95.6,93.9
Dallas Mavericks,43,29,.597,12.5,42,30,105.0,102.5
New Orleans Pelicans,31,40,.437,24.0,30,41,100.1,102.2
