Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,10,0,1.000,—,8,2,96.3,85.2
New York Knicks,8,4,.667,3.0,7,5,86.8,84.7
New Jersey Nets,6,4,.600,4.0,6,4,94.1,91.3
Miami Heat,5,5,.500,5.0,6,4,86.1,84.4
Boston Celtics,4,6,.400,6.0,3,7,94.5,98.9
Orlando Magic,4,8,.333,7.0,4,8,92.5,96.8
Washington Wizards,3,9,.250,8.0,4,8,90.1,93.5
Cleveland Cavaliers,7,3,.700,—,5,5,93.9,93.6
Charlotte Hornets,6,6,.500,2.0,7,5,90.1,87.1
Indiana Pacers,5,5,.500,2.0,5,5,91.8,90.6
Toronto Raptors,5,5,.500,2.0,6,4,96.0,92.3
Detroit Pistons,4,8,.333,4.0,4,8,94.4,98.4
Milwaukee Bucks,3,6,.333,3.5,3,6,92.9,97.2
Atlanta Hawks,1,10,.091,6.5,2,9,88.3,98.6
Chicago Bulls,1,10,.091,6.5,1,10,82.0,96.6
San Antonio Spurs,7,3,.700,—,7,3,93.7,89.2
Utah Jazz,7,3,.700,—,7,3,97.2,89.9
Dallas Mavericks,8,5,.615,0.5,5,8,93.6,96.0
Minnesota Timberwolves,6,4,.600,1.0,6,4,96.5,94.3
Houston Rockets,7,5,.583,1.0,8,4,94.3,90.8
Denver Nuggets,6,5,.545,1.5,4,7,96.7,99.5
Vancouver Grizzlies,4,6,.400,3.0,5,5,88.8,87.6
Phoenix Suns,7,3,.700,—,8,2,95.3,88.0
Sacramento Kings,7,3,.700,—,8,2,101.4,91.9
Portland Trail Blazers,8,5,.615,0.5,8,5,94.3,91.0
Los Angeles Lakers,7,4,.636,0.5,7,4,97.7,95.0
Seattle SuperSonics,5,7,.417,3.0,5,7,95.7,97.9
Los Angeles Clippers,4,8,.333,4.0,4,8,87.0,90.8
Golden State Warriors,3,8,.273,4.5,3,8,92.4,99.0
