Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,21,11,.656,—,20,12,97.8,94.3
New York Knicks,20,13,.606,1.5,19,14,91.4,89.5
Philadelphia 76ers,19,16,.543,3.5,17,18,93.1,93.3
Orlando Magic,16,19,.457,6.5,16,19,101.8,103.0
Boston Celtics,14,19,.424,7.5,15,18,97.1,98.5
New Jersey Nets,14,20,.412,8.0,15,19,95.8,97.3
Washington Wizards,11,23,.324,11.0,11,23,93.3,98.0
Indiana Pacers,22,11,.667,—,24,9,102.4,96.0
Milwaukee Bucks,20,15,.571,3.0,20,15,104.0,101.9
Detroit Pistons,18,15,.545,4.0,19,14,104.3,102.1
Toronto Raptors,18,15,.545,4.0,17,16,98.0,97.7
Charlotte Hornets,18,16,.529,4.5,18,16,99.7,98.6
Cleveland Cavaliers,15,19,.441,7.5,14,20,98.8,101.2
Atlanta Hawks,12,21,.364,10.0,14,19,100.2,102.5
Chicago Bulls,5,26,.161,16.0,5,26,84.7,95.3
San Antonio Spurs,24,12,.667,—,27,9,96.4,89.2
Utah Jazz,22,11,.667,0.5,23,10,95.6,90.4
Minnesota Timberwolves,17,14,.548,4.5,17,14,97.7,96.8
Denver Nuggets,17,16,.515,5.5,14,19,97.4,99.5
Houston Rockets,10,23,.303,12.5,14,19,97.6,100.0
Dallas Mavericks,10,24,.294,13.0,12,22,100.2,104.2
Vancouver Grizzlies,10,24,.294,13.0,9,25,93.8,100.4
Los Angeles Lakers,30,5,.857,—,28,7,99.7,90.6
Portland Trail Blazers,26,8,.765,3.5,26,8,97.1,89.0
Seattle SuperSonics,21,13,.618,8.5,18,16,99.5,99.1
Sacramento Kings,19,12,.613,9.0,18,13,105.1,103.0
Phoenix Suns,19,13,.594,9.5,21,11,99.8,95.4
Los Angeles Clippers,10,23,.303,19.0,8,25,92.8,101.0
Golden State Warriors,6,27,.182,23.0,8,25,93.8,102.1
