Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,25,18,.581,—,32,11,94.8,87.9
Boston Celtics,23,19,.548,1.5,23,19,91.3,90.1
New York Knicks,19,24,.442,6.0,23,20,97.3,96.1
New Jersey Nets,15,29,.341,10.5,13,31,93.0,99.0
Toronto Raptors,14,29,.326,11.0,15,28,90.1,94.1
Chicago Bulls,36,9,.800,—,36,9,98.3,89.2
Indiana Pacers,25,16,.610,9.0,25,16,95.4,92.1
Milwaukee Bucks,19,24,.442,16.0,19,24,97.0,98.7
Cleveland Cavaliers,16,25,.390,18.0,15,26,94.8,98.8
Detroit Pistons,16,27,.372,19.0,13,30,90.2,95.8
Miami Heat,31,11,.738,—,32,10,102.5,94.3
Orlando Magic,28,16,.636,4.0,26,18,94.8,92.6
Atlanta Hawks,24,19,.558,7.5,24,19,93.7,92.3
Washington Wizards,10,32,.238,21.0,10,32,93.9,102.0
Charlotte Bobcats,6,36,.143,25.0,5,37,87.0,100.2
Oklahoma City Thunder,33,10,.767,—,30,13,102.5,96.3
Denver Nuggets,24,20,.545,9.5,25,19,103.8,101.5
Minnesota Timberwolves,22,22,.500,11.5,23,21,98.3,97.5
Utah Jazz,21,22,.488,12.0,20,23,97.6,98.5
Portland Trail Blazers,20,23,.465,13.0,24,19,97.1,95.2
Los Angeles Lakers,27,16,.628,—,25,18,95.1,92.7
Los Angeles Clippers,24,18,.571,2.5,24,18,97.6,95.6
Phoenix Suns,21,22,.488,6.0,19,24,96.1,97.4
Golden State Warriors,18,22,.450,7.5,19,21,98.4,99.4
Sacramento Kings,14,29,.326,13.0,11,32,96.1,103.3
San Antonio Spurs,28,13,.683,—,26,15,100.5,96.3
Dallas Mavericks,25,20,.556,5.0,26,19,94.5,92.5
Memphis Grizzlies,24,17,.585,4.0,24,17,94.7,92.6
Houston Rockets,24,20,.545,5.5,23,21,98.1,97.7
New Orleans Hornets,10,34,.227,19.5,14,30,88.5,93.8
