SEASON_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_ID,GAME_DATE,HWIN,HPLUSMINUS,HFGM,HFGA,HFG_PCT,HFG3M,HFG3A,HFG3_PCT,HFTM,HFTA,HFT_PCT,HOREB,HDREB,HREB,HAST,HSTL,HBLK,HTOV,HPF,AFGM,AFGA,AFG_PCT,AFG3M,AFG3A,AFG3_PCT,AFTM,AFTA,AFT_PCT,AOREB,ADREB,AREB,AAST,ASTL,ABLK,ATOV,APF
42014,Chicago Bulls,Cleveland Cavaliers,0041400213,2015-05-08,W,3.0,34,90,0.378,6,21,0.286,25,29,0.862,18,36,54,17,9,10,7,18,32,82,0.39,14,34,0.412,18,19,0.947,9,30,39,23,6,9,11,24
42014,Houston Rockets,Los Angeles Clippers,0041400232,2015-05-06,W,6.0,34,80,0.425,5,26,0.192,42,64,0.656,15,39,54,20,6,10,14,27,39,86,0.453,6,25,0.24,25,32,0.781,6,34,40,20,9,4,11,40
42014,Washington Wizards,Toronto Raptors,0041400134,2015-04-26,W,31.0,41,74,0.554,15,26,0.577,28,34,0.824,8,34,42,30,10,4,12,18,36,82,0.439,7,25,0.28,15,20,0.75,10,27,37,17,5,2,16,24
42014,Dallas Mavericks,Houston Rockets,0041400153,2015-04-24,L,-2.0,45,86,0.523,11,29,0.379,27,35,0.771,14,29,43,27,9,6,10,28,48,93,0.516,13,24,0.542,21,28,0.75,17,29,46,23,4,2,14,28
42014,Golden State Warriors,Houston Rockets,0041400311,2015-05-19,W,4.0,43,92,0.467,10,29,0.345,14,22,0.636,14,29,43,27,9,3,12,23,40,86,0.465,8,22,0.364,18,28,0.643,14,33,47,27,8,6,15,19
42014,Golden State Warriors,Cleveland Cavaliers,0041400402,2015-06-07,L,-2.0,33,83,0.398,8,35,0.229,19,25,0.76,10,35,45,16,11,7,18,31,29,90,0.322,9,27,0.333,28,40,0.7,14,41,55,14,11,3,13,24
42014,Milwaukee Bucks,Chicago Bulls,0041400124,2015-04-25,W,2.0,34,87,0.391,9,22,0.409,15,22,0.682,12,22,34,25,20,6,13,21,33,68,0.485,10,18,0.556,14,20,0.7,5,34,39,23,10,7,26,20
42014,Los Angeles Clippers,San Antonio Spurs,0041400167,2015-05-02,W,2.0,40,76,0.526,14,27,0.519,17,25,0.68,7,36,43,26,6,7,12,21,43,89,0.483,10,25,0.4,13,20,0.65,13,33,46,26,7,6,10,23
42014,Houston Rockets,Golden State Warriors,0041400314,2015-05-25,W,13.0,43,76,0.566,17,32,0.531,25,43,0.581,4,42,46,22,8,10,16,16,44,97,0.454,20,46,0.435,7,13,0.538,10,37,47,26,9,9,15,29
42014,Cleveland Cavaliers,Chicago Bulls,0041400211,2015-05-04,L,-7.0,34,81,0.42,7,26,0.269,17,19,0.895,11,28,39,17,6,6,9,16,40,80,0.5,10,18,0.556,9,16,0.563,11,31,42,23,7,6,10,15
42014,Atlanta Hawks,Washington Wizards,0041400202,2015-05-05,W,16.0,37,85,0.435,10,29,0.345,22,25,0.88,11,33,44,30,10,6,10,16,35,82,0.427,12,22,0.545,8,14,0.571,7,33,40,21,9,1,16,21
42014,Atlanta Hawks,Brooklyn Nets,0041400105,2015-04-29,W,10.0,40,83,0.482,13,33,0.394,14,20,0.7,8,35,43,25,9,4,11,11,37,78,0.474,10,22,0.455,13,15,0.867,5,30,35,20,5,5,12,21
42014,Houston Rockets,Dallas Mavericks,0041400151,2015-04-18,W,10.0,38,85,0.447,10,25,0.4,32,45,0.711,8,36,44,26,11,9,13,22,44,99,0.444,6,17,0.353,14,17,0.824,14,35,49,19,5,4,17,28
42014,Toronto Raptors,Washington Wizards,0041400131,2015-04-18,L,-7.0,35,92,0.38,6,29,0.207,10,14,0.714,10,38,48,21,5,4,12,21,39,99,0.394,6,21,0.286,9,15,0.6,19,42,61,22,6,3,10,18
42014,Memphis Grizzlies,Golden State Warriors,0041400224,2015-05-11,L,-17.0,33,88,0.375,4,18,0.222,14,18,0.778,17,32,49,24,8,4,16,17,38,80,0.475,14,33,0.424,11,16,0.688,10,35,45,22,11,10,21,23
42014,Los Angeles Clippers,San Antonio Spurs,0041400165,2015-04-28,L,-4.0,40,86,0.465,1,14,0.071,26,42,0.619,11,35,46,22,11,5,12,27,36,81,0.444,11,23,0.478,28,37,0.757,12,35,47,21,4,2,16,32
42014,Portland Trail Blazers,Memphis Grizzlies,0041400173,2015-04-25,L,-6.0,36,77,0.468,11,27,0.407,26,31,0.839,5,30,35,23,2,4,8,31,36,77,0.468,4,9,0.444,39,43,0.907,6,32,38,18,3,6,6,22
42014,Atlanta Hawks,Brooklyn Nets,0041400102,2015-04-22,W,5.0,35,90,0.389,12,31,0.387,14,19,0.737,8,33,41,27,11,7,8,18,35,78,0.449,8,26,0.308,13,18,0.722,8,41,49,23,6,5,16,21
42014,Milwaukee Bucks,Chicago Bulls,0041400123,2015-04-23,L,-7.0,43,102,0.422,6,19,0.316,14,25,0.56,17,33,50,24,11,7,12,20,40,89,0.449,14,33,0.424,19,24,0.792,12,38,50,25,11,6,16,20
42014,Cleveland Cavaliers,Golden State Warriors,0041400404,2015-06-11,L,-21.0,29,88,0.33,4,27,0.148,20,28,0.714,16,33,49,16,2,3,9,19,36,77,0.468,12,30,0.4,19,27,0.704,6,38,44,24,5,5,7,21
42014,Houston Rockets,Los Angeles Clippers,0041400231,2015-05-04,L,-16.0,38,84,0.452,11,33,0.333,14,24,0.583,6,29,35,24,14,8,23,25,41,84,0.488,13,31,0.419,22,30,0.733,9,33,42,31,14,6,21,22
42014,Brooklyn Nets,Atlanta Hawks,0041400103,2015-04-25,W,8.0,32,83,0.386,7,22,0.318,20,25,0.8,12,40,52,24,8,2,15,17,32,90,0.356,6,30,0.2,13,17,0.765,14,37,51,22,11,5,15,21
42014,Atlanta Hawks,Washington Wizards,0041400201,2015-05-03,L,-6.0,37,98,0.378,13,38,0.342,11,14,0.786,16,36,52,27,3,6,11,18,38,91,0.418,9,25,0.36,19,22,0.864,15,39,54,18,4,4,6,19
42014,Brooklyn Nets,Atlanta Hawks,0041400106,2015-05-01,L,-24.0,31,85,0.365,7,23,0.304,18,24,0.75,9,35,44,20,5,3,15,17,43,85,0.506,13,32,0.406,12,15,0.8,6,39,45,34,11,3,11,21
42014,Atlanta Hawks,Cleveland Cavaliers,0041400302,2015-05-22,L,-12.0,33,79,0.418,6,26,0.231,10,13,0.769,7,32,39,15,7,3,11,19,33,76,0.434,12,30,0.4,16,26,0.615,11,36,47,17,6,4,12,14
42014,Memphis Grizzlies,Portland Trail Blazers,0041400172,2015-04-22,W,15.0,38,89,0.427,8,16,0.5,13,14,0.929,12,29,41,19,9,7,5,19,30,77,0.39,6,20,0.3,16,18,0.889,11,31,42,11,4,8,13,13
42014,Washington Wizards,Atlanta Hawks,0041400206,2015-05-15,L,-3.0,34,93,0.366,4,18,0.222,19,25,0.76,18,37,55,19,7,4,11,18,36,84,0.429,8,27,0.296,14,19,0.737,12,35,47,20,8,6,15,22
42014,Cleveland Cavaliers,Atlanta Hawks,0041400303,2015-05-24,W,3.0,40,97,0.412,14,36,0.389,20,29,0.69,19,37,56,24,3,6,13,24,36,88,0.409,11,30,0.367,28,32,0.875,6,36,42,20,9,3,7,25
42014,Golden State Warriors,Memphis Grizzlies,0041400225,2015-05-13,W,20.0,38,81,0.469,14,30,0.467,8,10,0.8,14,30,44,28,9,6,16,13,33,83,0.398,4,15,0.267,8,10,0.8,13,30,43,21,8,1,16,17
42014,Chicago Bulls,Cleveland Cavaliers,0041400214,2015-05-10,L,-2.0,32,89,0.36,9,21,0.429,11,12,0.917,11,29,40,12,7,6,8,19,29,75,0.387,5,25,0.2,23,24,0.958,6,38,44,16,4,6,15,16
42014,Houston Rockets,Los Angeles Clippers,0041400235,2015-05-12,W,21.0,46,85,0.541,9,29,0.31,23,38,0.605,15,43,58,29,5,3,11,24,38,91,0.418,9,35,0.257,18,31,0.581,13,26,39,22,6,2,7,27
42014,Memphis Grizzlies,Golden State Warriors,0041400226,2015-05-15,L,-13.0,34,91,0.374,4,16,0.25,23,30,0.767,12,31,43,21,7,5,3,16,41,81,0.506,15,32,0.469,11,14,0.786,7,40,47,27,1,8,12,24
42014,Memphis Grizzlies,Golden State Warriors,0041400223,2015-05-09,W,10.0,37,82,0.451,5,16,0.313,20,23,0.87,11,33,44,21,10,2,14,26,32,74,0.432,6,26,0.231,19,28,0.679,10,29,39,20,7,7,17,23
42014,Houston Rockets,Golden State Warriors,0041400313,2015-05-23,L,-35.0,28,83,0.337,5,25,0.2,19,31,0.613,9,30,39,15,7,4,15,19,44,97,0.454,11,28,0.393,16,20,0.8,17,43,60,26,9,6,13,27
42014,Golden State Warriors,Cleveland Cavaliers,0041400405,2015-06-14,W,13.0,36,75,0.48,12,26,0.462,20,34,0.588,11,32,43,25,7,2,16,25,32,81,0.395,12,35,0.343,15,21,0.714,10,27,37,17,10,4,10,28
42014,Portland Trail Blazers,Memphis Grizzlies,0041400174,2015-04-27,W,7.0,36,87,0.414,8,25,0.32,19,21,0.905,13,37,50,18,5,0,9,13,36,82,0.439,7,14,0.5,13,14,0.929,7,33,40,19,6,3,9,20
42014,Cleveland Cavaliers,Chicago Bulls,0041400212,2015-05-06,W,15.0,37,83,0.446,12,26,0.462,20,29,0.69,14,31,45,19,8,4,8,23,32,79,0.405,7,22,0.318,20,25,0.8,11,26,37,20,7,4,12,20
42014,Los Angeles Clippers,Houston Rockets,0041400233,2015-05-08,W,25.0,46,83,0.554,13,29,0.448,19,23,0.826,12,38,50,26,12,6,18,27,35,88,0.398,11,33,0.333,18,31,0.581,16,27,43,21,8,5,15,18
42014,San Antonio Spurs,Los Angeles Clippers,0041400163,2015-04-24,W,27.0,40,76,0.526,10,24,0.417,10,13,0.769,7,40,47,25,9,8,13,14,29,85,0.341,6,23,0.261,9,12,0.75,10,28,38,14,7,4,14,15
42014,Washington Wizards,Atlanta Hawks,0041400204,2015-05-11,L,-5.0,38,85,0.447,12,26,0.462,13,17,0.765,10,31,41,21,5,8,16,19,41,87,0.471,9,19,0.474,15,19,0.789,10,27,37,30,8,5,13,20
42014,Boston Celtics,Cleveland Cavaliers,0041400113,2015-04-23,L,-8.0,36,82,0.439,5,19,0.263,18,21,0.857,9,36,45,20,6,5,15,23,38,84,0.452,12,29,0.414,15,24,0.625,11,34,45,17,9,7,11,18
42014,Chicago Bulls,Milwaukee Bucks,0041400125,2015-04-27,L,-6.0,31,90,0.344,4,22,0.182,22,29,0.759,17,28,45,22,8,10,12,19,36,85,0.424,6,16,0.375,16,16,1.0,13,35,48,21,10,11,17,24
42014,San Antonio Spurs,Los Angeles Clippers,0041400164,2015-04-26,L,-9.0,37,84,0.44,6,25,0.24,25,35,0.714,11,33,44,20,3,6,8,24,45,84,0.536,5,18,0.278,19,26,0.731,6,37,43,24,7,6,9,24
42014,Chicago Bulls,Milwaukee Bucks,0041400122,2015-04-20,W,9.0,31,81,0.383,12,33,0.364,17,27,0.63,14,50,64,26,2,10,13,19,32,90,0.356,4,17,0.235,14,17,0.824,9,39,48,13,10,9,4,22
42014,Los Angeles Clippers,Houston Rockets,0041400234,2015-05-10,W,33.0,39,79,0.494,13,31,0.419,37,63,0.587,10,41,51,27,9,5,10,22,34,83,0.41,12,28,0.429,15,30,0.5,10,37,47,20,6,1,18,40
42014,Brooklyn Nets,Atlanta Hawks,0041400104,2015-04-27,W,5.0,46,96,0.479,14,31,0.452,14,21,0.667,11,29,40,25,13,5,9,19,46,95,0.484,13,33,0.394,10,15,0.667,18,37,55,27,7,6,16,19
42014,Cleveland Cavaliers,Chicago Bulls,0041400215,2015-05-12,W,5.0,40,79,0.506,8,24,0.333,18,25,0.72,11,30,41,19,5,12,11,22,34,86,0.395,7,25,0.28,26,28,0.929,12,28,40,20,5,5,8,23
42014,Golden State Warriors,Memphis Grizzlies,0041400221,2015-05-03,W,15.0,39,77,0.506,13,28,0.464,10,15,0.667,7,32,39,26,13,2,15,20,33,73,0.452,3,12,0.25,17,22,0.773,7,30,37,24,13,0,15,16
42014,Los Angeles Clippers,Houston Rockets,0041400236,2015-05-14,L,-12.0,38,91,0.418,7,30,0.233,24,32,0.75,4,37,41,19,8,7,8,31,37,87,0.425,13,32,0.406,32,47,0.681,15,45,60,19,8,5,9,22
42014,Houston Rockets,Dallas Mavericks,0041400152,2015-04-21,W,12.0,39,88,0.443,6,20,0.3,27,35,0.771,13,36,49,25,5,5,11,23,33,89,0.371,6,22,0.273,27,28,0.964,14,32,46,14,4,6,8,23
42014,Memphis Grizzlies,Portland Trail Blazers,0041400171,2015-04-19,W,14.0,39,88,0.443,3,9,0.333,19,26,0.731,8,40,48,21,8,9,8,18,32,95,0.337,8,26,0.308,14,19,0.737,16,40,56,18,5,7,13,23
42014,Washington Wizards,Toronto Raptors,0041400133,2015-04-24,W,7.0,36,76,0.474,12,29,0.414,22,31,0.71,7,38,45,27,4,13,17,22,37,99,0.374,10,28,0.357,15,19,0.789,10,31,41,21,12,2,9,28
42014,Atlanta Hawks,Brooklyn Nets,0041400101,2015-04-19,W,7.0,34,79,0.43,10,30,0.333,21,22,0.955,6,33,39,19,11,3,14,21,36,79,0.456,5,20,0.25,15,22,0.682,12,35,47,18,8,0,17,19
42014,Cleveland Cavaliers,Boston Celtics,0041400111,2015-04-19,W,13.0,37,82,0.451,13,31,0.419,26,33,0.788,15,31,46,19,6,5,12,23,37,79,0.468,8,22,0.364,18,22,0.818,7,27,34,24,7,4,14,29
42014,Golden State Warriors,Memphis Grizzlies,0041400222,2015-05-05,L,-7.0,31,74,0.419,6,26,0.231,22,28,0.786,9,36,45,16,6,3,20,18,37,83,0.446,5,15,0.333,18,20,0.9,8,31,39,19,13,2,13,21
42014,Golden State Warriors,Cleveland Cavaliers,0041400401,2015-06-04,W,8.0,39,88,0.443,10,27,0.37,20,22,0.909,11,37,48,24,8,5,12,16,39,94,0.415,9,31,0.29,13,19,0.684,13,32,45,19,10,5,11,20
42014,Houston Rockets,Los Angeles Clippers,0041400237,2015-05-17,W,13.0,35,78,0.449,12,30,0.4,31,41,0.756,4,36,40,22,11,4,16,21,41,92,0.446,7,28,0.25,11,17,0.647,15,33,48,23,10,9,18,32
42014,Atlanta Hawks,Cleveland Cavaliers,0041400301,2015-05-20,L,-8.0,34,77,0.442,4,23,0.174,17,23,0.739,7,30,37,19,6,3,12,21,37,84,0.44,10,26,0.385,13,20,0.65,12,37,49,20,4,4,12,19
42014,Boston Celtics,Cleveland Cavaliers,0041400114,2015-04-26,L,-8.0,33,85,0.388,3,23,0.13,24,37,0.649,11,34,45,17,2,3,14,33,31,78,0.397,7,33,0.212,32,43,0.744,10,40,50,13,9,9,8,30
42014,Chicago Bulls,Cleveland Cavaliers,0041400216,2015-05-14,L,-21.0,30,80,0.375,4,20,0.2,9,10,0.9,9,23,32,17,5,6,7,18,33,79,0.418,12,27,0.444,16,20,0.8,16,37,53,20,3,8,11,16
42014,Golden State Warriors,Houston Rockets,0041400315,2015-05-27,W,14.0,37,91,0.407,9,29,0.31,21,31,0.677,19,40,59,25,10,4,16,30,26,74,0.351,5,24,0.208,33,44,0.75,10,29,39,16,12,6,20,26
42014,Milwaukee Bucks,Chicago Bulls,0041400126,2015-04-30,L,-54.0,25,76,0.329,4,19,0.211,12,19,0.632,9,32,41,17,3,4,18,17,46,90,0.511,15,30,0.5,13,16,0.813,10,40,50,31,7,2,12,14
42014,New Orleans Pelicans,Golden State Warriors,0041400144,2015-04-25,L,-11.0,40,83,0.482,5,22,0.227,13,14,0.929,10,26,36,23,5,6,11,19,40,79,0.506,13,24,0.542,16,23,0.696,10,29,39,28,6,7,10,18
42014,Golden State Warriors,New Orleans Pelicans,0041400141,2015-04-18,W,7.0,37,81,0.457,11,29,0.379,21,34,0.618,10,37,47,24,11,6,15,21,35,83,0.422,9,22,0.409,20,25,0.8,10,34,44,24,8,5,14,28
42014,Memphis Grizzlies,Portland Trail Blazers,0041400175,2015-04-29,W,6.0,37,89,0.416,1,14,0.071,24,30,0.8,15,41,56,17,10,6,10,21,33,82,0.402,13,33,0.394,14,19,0.737,5,33,38,13,1,7,13,23
42014,Houston Rockets,Dallas Mavericks,0041400155,2015-04-28,W,9.0,37,82,0.451,10,31,0.323,19,36,0.528,11,42,53,22,9,6,21,26,35,92,0.38,5,26,0.192,19,25,0.76,10,37,47,21,14,2,18,29
42014,Los Angeles Clippers,San Antonio Spurs,0041400161,2015-04-19,W,15.0,40,78,0.513,10,18,0.556,17,28,0.607,6,40,46,16,9,8,13,21,34,93,0.366,10,33,0.303,14,26,0.538,17,32,49,25,9,3,14,23
42014,San Antonio Spurs,Los Angeles Clippers,0041400166,2015-04-30,L,-6.0,36,83,0.434,12,28,0.429,12,21,0.571,12,32,44,26,3,2,13,27,38,80,0.475,4,18,0.222,22,31,0.71,10,33,43,22,7,7,10,18
42014,New Orleans Pelicans,Golden State Warriors,0041400143,2015-04-23,L,-4.0,46,90,0.511,6,21,0.286,21,26,0.808,13,34,47,25,7,8,14,28,42,104,0.404,14,41,0.341,25,30,0.833,22,29,51,24,4,6,10,22
42014,Toronto Raptors,Washington Wizards,0041400132,2015-04-21,L,-11.0,39,80,0.488,7,18,0.389,21,32,0.656,5,23,28,19,8,1,10,27,42,79,0.532,10,21,0.476,23,34,0.676,10,35,45,26,6,6,15,24
42014,Cleveland Cavaliers,Atlanta Hawks,0041400304,2015-05-26,W,30.0,43,87,0.494,13,31,0.419,19,30,0.633,13,43,56,23,5,7,10,18,36,85,0.424,5,32,0.156,11,18,0.611,7,32,39,22,4,3,7,20
