SEASON_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_ID,GAME_DATE,HWIN,HPLUSMINUS,HFGM,HFGA,HFG_PCT,HFG3M,HFG3A,HFG3_PCT,HFTM,HFTA,HFT_PCT,HOREB,HDREB,HREB,HAST,HSTL,HBLK,HTOV,HPF,AFGM,AFGA,AFG_PCT,AFG3M,AFG3A,AFG3_PCT,AFTM,AFTA,AFT_PCT,AOREB,ADREB,AREB,AAST,ASTL,ABLK,ATOV,APF
42005,New Jersey Nets,Miami Heat,0040500213,2006-05-12,L,-11.0,37,85,0.435,6,18,0.333,12,20,0.6,13,29,42,26,3,1,13,31,30,67,0.448,9,23,0.391,34,40,0.85,7,35,42,19,9,5,14,24
42005,Dallas Mavericks,San Antonio Spurs,0040500223,2006-05-13,W,1.0,32,66,0.485,1,5,0.2,39,50,0.78,12,27,39,12,3,5,14,26,39,82,0.476,3,10,0.3,22,32,0.688,13,23,36,12,8,3,9,33
42005,Detroit Pistons,Milwaukee Bucks,0040500105,2006-05-03,W,29.0,40,74,0.541,10,17,0.588,32,39,0.821,13,35,48,30,4,2,14,21,36,82,0.439,1,10,0.1,20,23,0.87,10,19,29,18,9,1,11,27
42005,Dallas Mavericks,Phoenix Suns,0040500315,2006-06-01,W,16.0,42,89,0.472,9,17,0.529,24,28,0.857,16,33,49,24,5,5,9,23,36,79,0.456,10,24,0.417,19,20,0.95,6,29,35,21,3,4,10,25
42005,Indiana Pacers,New Jersey Nets,0040500124,2006-04-29,L,-9.0,28,63,0.444,10,21,0.476,22,32,0.688,8,29,37,21,4,4,22,26,37,76,0.487,4,13,0.308,19,25,0.76,7,25,32,21,12,1,10,29
42005,San Antonio Spurs,Dallas Mavericks,0040500221,2006-05-07,W,2.0,31,75,0.413,3,13,0.231,22,30,0.733,11,29,40,11,8,4,12,20,32,77,0.416,2,7,0.286,19,28,0.679,13,34,47,8,9,7,12,24
42005,Detroit Pistons,Miami Heat,0040500301,2006-05-23,L,-5.0,31,82,0.378,5,21,0.238,19,22,0.864,9,24,33,16,7,1,6,17,36,64,0.563,5,14,0.357,14,21,0.667,5,38,43,13,5,6,15,21
42005,Washington Wizards,Cleveland Cavaliers,0040500133,2006-04-28,L,-1.0,34,71,0.479,2,13,0.154,26,33,0.788,7,34,41,11,5,12,17,21,35,85,0.412,5,14,0.357,22,27,0.815,11,27,38,14,10,2,12,24
42005,Los Angeles Lakers,Phoenix Suns,0040500153,2006-04-28,W,7.0,39,94,0.415,5,21,0.238,16,23,0.696,16,37,53,17,9,6,9,14,34,78,0.436,10,23,0.435,14,17,0.824,3,31,34,25,8,5,14,22
42005,Detroit Pistons,Cleveland Cavaliers,0040500205,2006-05-17,L,-2.0,32,75,0.427,2,10,0.2,18,28,0.643,16,31,47,16,4,8,17,21,31,81,0.383,5,13,0.385,19,26,0.731,19,25,44,15,9,10,12,27
42005,Milwaukee Bucks,Detroit Pistons,0040500103,2006-04-29,W,20.0,47,78,0.603,11,17,0.647,19,22,0.864,8,27,35,34,7,3,11,27,34,70,0.486,11,28,0.393,25,37,0.676,8,22,30,22,7,3,11,21
42005,Cleveland Cavaliers,Washington Wizards,0040500135,2006-05-03,W,1.0,44,81,0.543,1,5,0.2,32,43,0.744,15,31,46,15,5,3,12,26,44,84,0.524,9,20,0.45,23,29,0.793,11,23,34,23,6,1,11,31
42005,San Antonio Spurs,Sacramento Kings,0040500142,2006-04-25,W,9.0,43,84,0.512,12,26,0.462,30,36,0.833,7,27,34,29,7,9,11,28,42,87,0.483,3,10,0.3,32,38,0.842,14,33,47,15,4,3,16,29
42005,Dallas Mavericks,Miami Heat,0040500402,2006-06-11,W,14.0,34,70,0.486,8,19,0.421,23,28,0.821,9,37,46,23,5,5,18,27,29,70,0.414,7,17,0.412,20,32,0.625,8,24,32,16,5,3,13,23
42005,Dallas Mavericks,San Antonio Spurs,0040500224,2006-05-15,W,5.0,45,90,0.5,5,12,0.417,28,32,0.875,13,26,39,18,2,7,12,26,42,79,0.532,8,14,0.571,26,32,0.813,7,30,37,16,10,4,14,29
42005,Phoenix Suns,Los Angeles Clippers,0040500231,2006-05-08,W,7.0,47,86,0.547,12,27,0.444,24,25,0.96,8,26,34,26,6,1,11,25,48,81,0.593,4,12,0.333,23,29,0.793,9,30,39,20,4,6,14,22
42005,Phoenix Suns,Dallas Mavericks,0040500316,2006-06-03,L,-9.0,36,72,0.5,6,17,0.353,15,20,0.75,5,31,36,18,5,2,16,27,37,78,0.474,3,20,0.15,25,31,0.806,10,29,39,10,11,4,12,22
42005,Memphis Grizzlies,Dallas Mavericks,0040500174,2006-05-01,L,-26.0,28,67,0.418,0,7,0.0,20,28,0.714,8,24,32,9,5,1,14,19,39,79,0.494,7,12,0.583,17,17,1.0,12,33,45,21,6,6,12,26
42005,Dallas Mavericks,Miami Heat,0040500406,2006-06-20,L,-3.0,34,92,0.37,5,22,0.227,19,23,0.826,16,34,50,16,12,7,13,28,35,78,0.449,2,18,0.111,23,37,0.622,14,42,56,18,9,10,19,23
42005,Detroit Pistons,Miami Heat,0040500305,2006-05-31,W,13.0,33,77,0.429,2,15,0.133,23,26,0.885,13,29,42,19,8,7,9,19,34,77,0.442,4,19,0.211,6,20,0.3,13,27,40,21,4,7,14,25
42005,Indiana Pacers,New Jersey Nets,0040500123,2006-04-27,W,12.0,34,65,0.523,4,15,0.267,35,42,0.833,9,34,43,18,7,5,14,32,29,75,0.387,7,16,0.438,30,36,0.833,11,19,30,17,9,2,8,31
42005,Miami Heat,Dallas Mavericks,0040500404,2006-06-15,W,24.0,34,66,0.515,7,19,0.368,23,36,0.639,6,42,48,19,7,7,18,26,25,79,0.316,3,22,0.136,21,27,0.778,11,25,36,10,6,3,13,24
42005,Miami Heat,Chicago Bulls,0040500112,2006-04-24,W,7.0,44,84,0.524,9,24,0.375,18,25,0.72,10,30,40,19,9,5,14,24,41,77,0.532,8,14,0.571,18,26,0.692,8,28,36,20,6,3,18,26
42005,Chicago Bulls,Miami Heat,0040500113,2006-04-27,W,19.0,36,78,0.462,5,16,0.313,32,46,0.696,9,33,42,23,7,3,11,27,30,72,0.417,9,22,0.409,21,33,0.636,10,31,41,16,4,1,19,31
42005,Miami Heat,Dallas Mavericks,0040500403,2006-06-13,W,2.0,37,76,0.487,4,14,0.286,20,34,0.588,16,33,49,13,9,2,20,23,36,75,0.48,6,16,0.375,18,26,0.692,7,27,34,15,9,2,15,29
42005,Dallas Mavericks,Memphis Grizzlies,0040500171,2006-04-23,W,10.0,34,74,0.459,5,13,0.385,30,35,0.857,15,25,40,17,12,3,14,27,33,62,0.532,6,14,0.429,21,29,0.724,7,22,29,16,8,4,19,31
42005,Phoenix Suns,Dallas Mavericks,0040500313,2006-05-28,L,-7.0,35,82,0.427,7,19,0.368,11,13,0.846,12,33,45,13,0,9,12,16,39,95,0.411,4,15,0.267,13,17,0.765,19,29,48,16,8,4,5,16
42005,Phoenix Suns,Los Angeles Lakers,0040500155,2006-05-02,W,17.0,42,86,0.488,8,23,0.348,22,26,0.846,12,24,36,18,6,3,8,19,36,70,0.514,7,21,0.333,18,24,0.75,5,32,37,16,5,4,18,24
42005,Indiana Pacers,New Jersey Nets,0040500126,2006-05-04,L,-6.0,33,70,0.471,7,19,0.368,17,25,0.68,6,24,30,12,7,1,12,19,33,71,0.465,10,22,0.455,20,23,0.87,13,31,44,24,7,2,15,22
42005,Miami Heat,Detroit Pistons,0040500303,2006-05-27,W,15.0,39,67,0.582,2,9,0.222,18,25,0.72,11,29,40,11,8,2,18,26,27,64,0.422,7,16,0.438,22,33,0.667,8,19,27,11,5,2,14,23
42005,Detroit Pistons,Milwaukee Bucks,0040500101,2006-04-23,W,18.0,31,75,0.413,6,18,0.333,24,34,0.706,11,38,49,17,7,8,11,17,31,87,0.356,4,13,0.308,8,10,0.8,10,32,42,14,6,1,10,25
42005,Dallas Mavericks,Memphis Grizzlies,0040500172,2006-04-26,W,15.0,31,69,0.449,4,14,0.286,28,36,0.778,11,26,37,18,5,5,12,31,28,61,0.459,5,14,0.357,18,26,0.692,7,27,34,15,1,5,20,32
42005,Cleveland Cavaliers,Washington Wizards,0040500131,2006-04-22,W,11.0,38,87,0.437,5,14,0.357,16,22,0.727,20,32,52,21,6,4,10,25,29,71,0.408,3,22,0.136,25,36,0.694,9,27,36,15,7,8,10,21
42005,New Jersey Nets,Miami Heat,0040500214,2006-05-14,L,-10.0,36,84,0.429,4,20,0.2,16,24,0.667,16,32,48,21,1,1,10,27,37,70,0.529,8,19,0.421,20,31,0.645,7,32,39,19,8,4,10,21
42005,Sacramento Kings,San Antonio Spurs,0040500143,2006-04-28,W,1.0,33,77,0.429,3,14,0.214,25,33,0.758,15,30,45,16,7,4,12,24,35,76,0.461,6,20,0.3,17,23,0.739,10,29,39,18,6,10,15,24
42005,Miami Heat,Chicago Bulls,0040500115,2006-05-02,W,14.0,33,73,0.452,4,23,0.174,22,41,0.537,9,31,40,19,4,8,12,25,25,72,0.347,4,16,0.25,24,30,0.8,10,40,50,10,3,5,19,29
42005,Los Angeles Clippers,Denver Nuggets,0040500165,2006-05-01,W,18.0,37,74,0.5,3,12,0.25,24,27,0.889,10,38,48,25,3,6,17,20,34,92,0.37,4,12,0.333,11,15,0.733,14,27,41,20,10,3,10,21
42005,Phoenix Suns,Los Angeles Clippers,0040500235,2006-05-16,W,7.0,49,107,0.458,11,29,0.379,16,21,0.762,14,36,50,29,7,5,12,22,42,103,0.408,9,20,0.45,25,32,0.781,20,37,57,14,6,9,16,23
42005,Dallas Mavericks,Phoenix Suns,0040500311,2006-05-24,L,-3.0,47,93,0.505,3,16,0.188,21,23,0.913,18,30,48,13,9,2,16,26,47,85,0.553,5,15,0.333,22,29,0.759,12,26,38,24,7,4,15,20
42005,Cleveland Cavaliers,Detroit Pistons,0040500203,2006-05-13,W,9.0,34,68,0.5,3,14,0.214,15,16,0.938,9,28,37,21,8,4,13,17,28,71,0.394,7,18,0.389,14,16,0.875,13,24,37,21,8,2,16,19
42005,Phoenix Suns,Los Angeles Clippers,0040500232,2006-05-10,L,-25.0,36,79,0.456,9,26,0.346,16,23,0.696,5,21,26,24,4,9,10,21,49,90,0.544,4,9,0.444,20,25,0.8,19,38,57,15,6,3,12,23
42005,Los Angeles Clippers,Phoenix Suns,0040500234,2006-05-14,W,7.0,42,86,0.488,5,16,0.313,25,29,0.862,16,39,55,26,2,5,9,19,40,88,0.455,10,36,0.278,17,22,0.773,9,28,37,30,5,3,5,21
42005,Los Angeles Clippers,Denver Nuggets,0040500161,2006-04-22,W,2.0,30,68,0.441,6,12,0.5,23,30,0.767,12,31,43,22,3,4,15,22,35,91,0.385,1,6,0.167,16,22,0.727,19,23,42,16,9,5,7,21
42005,Denver Nuggets,Los Angeles Clippers,0040500163,2006-04-27,W,7.0,31,82,0.378,0,11,0.0,32,46,0.696,13,27,40,21,8,4,15,28,29,72,0.403,5,14,0.357,24,31,0.774,5,33,38,14,8,7,24,40
42005,Washington Wizards,Cleveland Cavaliers,0040500136,2006-05-05,L,-1.0,41,90,0.456,7,20,0.35,24,33,0.727,17,28,45,27,6,4,15,22,43,85,0.506,7,19,0.368,21,26,0.808,9,35,44,24,11,3,14,30
42005,New Jersey Nets,Indiana Pacers,0040500121,2006-04-23,L,-2.0,34,80,0.425,1,15,0.067,19,26,0.731,10,23,33,24,7,3,5,26,30,64,0.469,5,12,0.417,25,30,0.833,9,31,40,19,3,3,17,25
42005,Phoenix Suns,Los Angeles Lakers,0040500152,2006-04-26,L,-6.0,33,78,0.423,9,27,0.333,18,18,1.0,6,29,35,19,4,6,14,25,38,75,0.507,9,16,0.563,14,19,0.737,5,34,39,20,8,4,17,24
42005,Miami Heat,New Jersey Nets,0040500215,2006-05-16,W,1.0,42,75,0.56,7,16,0.438,15,29,0.517,7,31,38,15,6,2,14,22,40,74,0.541,7,19,0.368,18,26,0.692,3,31,34,21,9,0,14,27
42005,New Jersey Nets,Indiana Pacers,0040500125,2006-05-02,W,6.0,36,78,0.462,4,16,0.25,16,20,0.8,10,40,50,32,4,6,16,24,34,81,0.42,7,25,0.28,11,17,0.647,8,29,37,19,11,8,11,23
42005,Miami Heat,Detroit Pistons,0040500306,2006-06-02,W,17.0,39,70,0.557,6,16,0.375,11,17,0.647,6,42,48,22,3,9,12,20,27,81,0.333,6,21,0.286,18,24,0.75,13,26,39,15,5,0,6,16
42005,Memphis Grizzlies,Dallas Mavericks,0040500173,2006-04-29,L,-5.0,31,76,0.408,4,13,0.308,23,30,0.767,11,31,42,16,5,5,11,28,35,85,0.412,5,20,0.25,19,22,0.864,17,33,50,17,4,4,10,28
42005,Detroit Pistons,Miami Heat,0040500302,2006-05-25,W,4.0,33,75,0.44,6,22,0.273,20,27,0.741,11,28,39,20,10,3,16,25,31,73,0.425,6,22,0.273,20,23,0.87,9,31,40,16,8,7,18,24
42005,Miami Heat,Chicago Bulls,0040500111,2006-04-22,W,5.0,37,77,0.481,5,19,0.263,32,39,0.821,9,37,46,18,11,8,17,20,40,88,0.455,13,26,0.5,13,17,0.765,10,30,40,20,5,4,16,30
42005,San Antonio Spurs,Dallas Mavericks,0040500225,2006-05-17,W,1.0,37,69,0.536,2,9,0.222,22,31,0.71,6,24,30,18,6,5,12,19,39,77,0.506,3,12,0.25,16,19,0.842,10,28,38,12,5,5,12,26
42005,Sacramento Kings,San Antonio Spurs,0040500144,2006-04-30,W,18.0,38,76,0.5,6,18,0.333,20,27,0.741,11,26,37,16,7,3,10,25,32,71,0.451,3,13,0.231,17,27,0.63,7,24,31,13,7,1,14,21
42005,Detroit Pistons,Milwaukee Bucks,0040500102,2006-04-26,W,11.0,42,83,0.506,10,25,0.4,15,19,0.789,10,31,41,30,6,6,9,20,37,85,0.435,6,12,0.5,18,24,0.75,14,28,42,16,5,3,13,22
42005,Phoenix Suns,Los Angeles Clippers,0040500237,2006-05-22,W,20.0,48,80,0.6,15,27,0.556,16,19,0.842,9,23,32,32,5,3,12,22,41,78,0.526,0,4,0.0,25,26,0.962,11,21,32,11,7,2,11,17
42005,Los Angeles Clippers,Denver Nuggets,0040500162,2006-04-24,W,11.0,38,80,0.475,4,17,0.235,18,25,0.72,10,34,44,25,6,8,11,32,27,79,0.342,5,17,0.294,28,37,0.757,16,33,49,17,2,4,12,23
42005,Phoenix Suns,Los Angeles Lakers,0040500151,2006-04-23,W,5.0,33,73,0.452,9,20,0.45,32,35,0.914,5,31,36,19,6,3,9,23,38,90,0.422,5,21,0.238,21,27,0.778,15,32,47,13,4,4,10,25
42005,Miami Heat,Dallas Mavericks,0040500405,2006-06-18,W,1.0,31,69,0.449,7,17,0.412,32,49,0.653,7,26,33,14,7,0,11,26,37,81,0.457,5,19,0.263,21,25,0.84,11,31,42,13,3,0,14,38
42005,Detroit Pistons,Cleveland Cavaliers,0040500202,2006-05-09,W,6.0,28,68,0.412,10,25,0.4,31,42,0.738,5,33,38,20,8,2,8,18,35,79,0.443,6,14,0.429,15,22,0.682,13,38,51,18,2,1,12,26
42005,New Jersey Nets,Indiana Pacers,0040500122,2006-04-25,W,15.0,33,71,0.465,2,15,0.133,22,28,0.786,12,28,40,22,4,5,12,19,28,79,0.354,7,25,0.28,12,17,0.706,10,27,37,18,4,6,13,24
42005,Cleveland Cavaliers,Washington Wizards,0040500132,2006-04-25,L,-5.0,30,83,0.361,3,12,0.25,21,29,0.724,13,34,47,14,8,10,16,22,31,78,0.397,8,20,0.4,19,29,0.655,11,29,40,13,10,5,11,20
42005,Cleveland Cavaliers,Detroit Pistons,0040500204,2006-05-15,W,2.0,29,68,0.426,5,11,0.455,11,17,0.647,7,29,36,13,7,5,18,22,25,75,0.333,4,15,0.267,18,23,0.783,11,25,36,12,9,5,14,19
42005,Phoenix Suns,Dallas Mavericks,0040500314,2006-05-30,W,20.0,43,79,0.544,7,15,0.467,13,21,0.619,9,28,37,21,5,8,7,23,33,79,0.418,4,13,0.308,16,22,0.727,11,30,41,11,5,2,14,22
42005,Dallas Mavericks,Miami Heat,0040500401,2006-06-08,W,10.0,32,72,0.444,6,18,0.333,20,26,0.769,7,36,43,18,9,3,14,18,34,78,0.436,5,20,0.25,7,19,0.368,12,33,45,20,10,1,15,25
