SEASON_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_ID,GAME_DATE,HWIN,HPLUSMINUS,HPO,APO,HGLW,AGLW,HLGR,ALGR,HLH2HR,ALH2HR,HTFR,ATFR,HSWR,ASWR,HSPS,ASPS,HSPL,ASPL
21999,Charlotte Hornets,Toronto Raptors,29901035,2000-03-31,W,9.0,0.0625,0.0164,3,4,0.6,0.5,0.75,0.25,0.4,0.6,0.557,0.563,98.4,98.1,96.4,98.1
21999,Indiana Pacers,Denver Nuggets,29900860,2000-03-07,W,1.0,0.0909,0.005,4,3,0.7,0.5,1.0,0.0,1.0,0.3,0.6779999999999999,0.44799999999999995,101.9,98.3,96.4,100.3
21999,New Jersey Nets,Cleveland Cavaliers,29901177,2000-04-19,L,-3.0,0.0244,0.0244,3,4,0.0,0.3,0.3333333333333333,0.6666666666666666,0.4,0.2,0.38299999999999995,0.38299999999999995,97.9,96.8,98.9,100.4
21999,Washington Wizards,New Jersey Nets,29900316,1999-12-16,W,4.0,0.0132,0.0244,3,3,0.2,0.4,0.4,0.6,0.2,0.1,0.261,0.273,91.5,94.9,99.0,99.0
21999,Utah Jazz,Miami Heat,29900502,2000-01-13,W,10.0,0.1111,0.1111,3,3,0.7,0.7,0.5,0.5,0.8,0.6,0.667,0.667,95.6,98.4,90.4,94.7
21999,Golden State Warriors,Minnesota Timberwolves,29900578,2000-01-23,L,-18.0,0.0099,0.0244,2,3,0.2,0.8,0.6,0.4,0.3,0.8,0.21100000000000002,0.568,95.3,97.8,102.7,96.8
21999,Los Angeles Clippers,Portland Trail Blazers,29900192,1999-11-27,L,-17.0,0.004,0.2222,3,4,0.4,0.8,0.25,0.75,0.4,0.7,0.33299999999999996,0.857,93.0,99.1,98.5,89.1
21999,San Antonio Spurs,Orlando Magic,29900469,2000-01-08,W,35.0,0.1667,0.0099,3,4,0.5,0.4,1.0,0.0,0.7,0.6,0.647,0.485,95.6,102.3,89.2,102.4
21999,Orlando Magic,Milwaukee Bucks,29900311,1999-12-15,L,-17.0,0.0099,0.0278,1,3,0.6,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.524,102.6,102.0,102.4,101.5
21999,Los Angeles Lakers,Vancouver Grizzlies,29900821,2000-03-01,W,12.0,0.2,0.004,4,3,1.0,0.5,0.8,0.2,0.8,0.4,0.807,0.321,99.4,93.9,90.6,98.5
21999,Boston Celtics,Miami Heat,29900224,1999-12-03,W,12.0,0.0099,0.1111,2,3,0.4,0.8,0.75,0.25,0.6,0.6,0.5,0.8,99.5,102.5,100.4,96.1
21999,Atlanta Hawks,Boston Celtics,29900932,2000-03-17,L,-24.0,0.0625,0.0099,3,4,0.2,0.5,0.8,0.2,0.5,0.2,0.381,0.43799999999999994,95.7,98.3,98.7,99.6
21999,Los Angeles Clippers,Houston Rockets,29900806,2000-02-28,L,-19.0,0.004,0.0625,4,3,0.1,0.2,0.16666666666666666,0.8333333333333334,0.3,0.3,0.21100000000000002,0.375,90.6,98.4,101.9,100.6
21999,Detroit Pistons,New York Knicks,29900494,2000-01-12,W,6.0,0.0323,0.1111,3,3,0.7,0.6,0.5,0.5,0.7,0.6,0.545,0.618,104.3,91.5,102.1,89.5
21999,Milwaukee Bucks,Houston Rockets,29900926,2000-03-16,W,10.0,0.0278,0.0625,3,3,0.3,0.3,1.0,0.0,0.3,0.1,0.469,0.381,101.8,97.8,102.2,100.0
21999,Indiana Pacers,Cleveland Cavaliers,29900278,1999-12-10,W,48.0,0.0909,0.0244,2,3,0.6,0.5,1.0,0.0,0.6,0.2,0.611,0.529,99.2,100.7,95.4,100.9
21999,Utah Jazz,Philadelphia 76ers,29901023,2000-03-29,W,14.0,0.1111,0.0244,3,4,0.8,0.8,0.0,1.0,0.8,0.7,0.6809999999999999,0.6,96.2,94.8,91.8,93.4
21999,Portland Trail Blazers,Utah Jazz,29900801,2000-02-27,W,9.0,0.2222,0.1111,3,3,1.0,0.7,0.5,0.5,1.0,0.5,0.8,0.642,97.6,95.8,89.6,92.1
21999,Chicago Bulls,Charlotte Hornets,29900548,2000-01-19,L,-10.0,0.005,0.0625,3,2,0.4,0.3,0.3333333333333333,0.6666666666666666,0.2,0.1,0.171,0.528,85.1,99.6,94.7,98.3
21999,Indiana Pacers,Washington Wizards,29900084,1999-11-13,W,22.0,0.0909,0.0132,3,4,0.5,0.3,1.0,0.0,0.8,0.0,0.6,0.16699999999999998,108.0,96.0,106.4,105.2
21999,Milwaukee Bucks,Miami Heat,29900384,1999-12-26,W,8.0,0.0278,0.1111,3,2,0.5,0.5,0.5,0.5,0.5,0.6,0.556,0.68,101.9,98.0,101.0,94.4
21999,New York Knicks,Atlanta Hawks,29900983,2000-03-24,W,12.0,0.1111,0.0625,4,4,0.6,0.2,0.5555555555555556,0.4444444444444444,0.7,0.2,0.612,0.373,92.1,95.1,90.1,98.6
21999,Miami Heat,Chicago Bulls,29900539,2000-01-18,L,-5.0,0.1111,0.005,4,3,0.7,0.3,0.75,0.25,0.6,0.1,0.667,0.147,97.6,84.9,94.1,95.0
21999,Utah Jazz,Golden State Warriors,29900198,1999-11-29,W,16.0,0.1111,0.0099,3,3,0.6,0.2,1.0,0.0,0.7,0.2,0.5379999999999999,0.16699999999999998,93.5,92.8,91.5,103.7
21999,Charlotte Hornets,Philadelphia 76ers,29900956,2000-03-20,L,-6.0,0.0625,0.0244,3,4,0.5,0.7,0.6666666666666666,0.3333333333333333,0.4,0.5,0.5379999999999999,0.569,98.2,93.9,96.9,92.8
21999,Houston Rockets,Vancouver Grizzlies,29901184,2000-04-19,L,-4.0,0.0625,0.004,3,4,0.7,0.2,0.8571428571428571,0.14285714285714285,0.7,0.0,0.42,0.259,99.6,93.9,100.4,99.6
21999,Phoenix Suns,Denver Nuggets,29900526,2000-01-16,W,11.0,0.0625,0.005,3,3,0.3,0.4,0.75,0.25,0.7,0.3,0.5710000000000001,0.486,98.9,96.9,95.8,99.4
21999,Vancouver Grizzlies,Seattle SuperSonics,29900907,2000-03-13,L,-10.0,0.004,0.0196,4,3,0.1,0.5,0.2,0.8,0.4,0.4,0.28600000000000003,0.594,93.5,97.7,99.0,96.6
21999,New York Knicks,Los Angeles Lakers,29900947,2000-03-19,L,-7.0,0.1111,0.2,3,4,0.6,0.9,0.0,1.0,0.8,0.9,0.625,0.818,92.5,100.6,90.4,91.3
21999,Sacramento Kings,Portland Trail Blazers,29900749,2000-02-20,L,-5.0,0.0323,0.2222,3,3,0.4,0.9,0.0,1.0,0.8,0.7,0.608,0.7879999999999999,105.8,97.0,102.7,89.2
21999,Toronto Raptors,Cleveland Cavaliers,29901110,2000-04-10,W,9.0,0.0164,0.0244,3,3,0.3,0.4,0.8,0.2,0.6,0.4,0.5529999999999999,0.395,97.9,96.6,97.9,100.2
21999,New York Knicks,Utah Jazz,29900846,2000-03-05,L,-9.0,0.1111,0.1111,4,4,0.6,0.8,0.0,1.0,0.8,0.5,0.614,0.649,91.8,96.0,90.4,92.3
21999,Washington Wizards,Chicago Bulls,29900457,2000-01-07,L,-7.0,0.0132,0.005,2,2,0.5,0.1,0.5,0.5,0.5,0.0,0.344,0.10300000000000001,91.9,83.4,96.7,95.6
21999,Dallas Mavericks,Los Angeles Lakers,29900057,1999-11-09,L,-22.0,0.0066,0.2,4,4,0.6,0.4,0.0,1.0,0.8,0.3,0.5,0.75,105.3,95.3,101.0,91.5
21999,Boston Celtics,Cleveland Cavaliers,29900424,2000-01-03,W,7.0,0.0099,0.0244,2,2,0.2,0.2,0.5,0.5,0.6,0.1,0.429,0.414,97.4,98.8,98.4,102.0
21999,Vancouver Grizzlies,Philadelphia 76ers,29900396,1999-12-27,L,-7.0,0.004,0.0244,2,3,0.3,0.5,0.0,1.0,0.3,0.6,0.231,0.517,92.7,90.4,100.8,90.9
21999,Seattle SuperSonics,Dallas Mavericks,29900026,1999-11-04,W,10.0,0.0196,0.0066,1,1,0.7,0.6,1.0,0.0,0.6,0.2,1.0,1.0,104.0,108.0,92.0,96.0
21999,Indiana Pacers,Philadelphia 76ers,29900678,2000-02-07,W,25.0,0.0909,0.0244,3,4,0.5,0.5,0.625,0.375,1.0,0.5,0.652,0.5529999999999999,102.0,94.7,96.1,94.4
21999,Seattle SuperSonics,Boston Celtics,29900742,2000-02-19,W,3.0,0.0196,0.0099,2,2,0.5,0.3,0.0,1.0,0.6,0.3,0.604,0.431,98.0,97.4,97.4,100.1
21999,Houston Rockets,Portland Trail Blazers,29900540,2000-01-18,W,1.0,0.0625,0.2222,4,3,0.4,0.8,0.4,0.6,0.5,0.7,0.35100000000000003,0.757,98.3,97.4,100.3,89.1
21999,Miami Heat,Atlanta Hawks,29900163,1999-11-24,W,2.0,0.1111,0.0625,3,3,0.7,0.4,0.75,0.25,0.7,0.1,0.727,0.364,106.2,101.2,99.5,105.5
21999,Seattle SuperSonics,Minnesota Timberwolves,29901130,2000-04-12,W,27.0,0.0196,0.0244,3,3,0.2,0.7,0.3333333333333333,0.6666666666666666,0.3,0.8,0.545,0.623,98.3,98.6,97.5,95.6
21999,Detroit Pistons,Los Angeles Lakers,29900934,2000-03-17,L,-28.0,0.0323,0.2,4,3,0.6,0.9,0.0,1.0,0.7,0.9,0.508,0.815,104.3,100.5,103.0,91.4
21999,Seattle SuperSonics,Denver Nuggets,29900307,1999-12-14,W,25.0,0.0196,0.005,3,3,0.6,0.5,0.5,0.5,0.8,0.3,0.7140000000000001,0.5,100.1,97.1,99.3,99.1
21999,Denver Nuggets,Charlotte Hornets,29900470,2000-01-08,W,5.0,0.005,0.0625,3,3,0.6,0.3,0.0,1.0,0.7,0.4,0.516,0.563,97.5,100.3,98.8,97.5
21999,Boston Celtics,Washington Wizards,29901033,2000-03-31,L,-2.0,0.0099,0.0132,3,2,0.4,0.5,0.8333333333333334,0.16666666666666666,0.5,0.5,0.423,0.34700000000000003,98.7,96.0,100.3,99.3
21999,Utah Jazz,Portland Trail Blazers,29901113,2000-04-10,L,-4.0,0.1111,0.2222,4,3,0.7,0.5,0.4,0.6,0.9,0.7,0.684,0.7240000000000001,96.7,97.6,91.9,91.1
21999,Phoenix Suns,Seattle SuperSonics,29900674,2000-02-06,W,12.0,0.0625,0.0196,3,3,0.6,0.5,0.6666666666666666,0.3333333333333333,0.7,0.7,0.578,0.625,98.7,98.0,95.2,97.3
21999,Los Angeles Lakers,Utah Jazz,29900658,2000-02-04,W,46.0,0.2,0.1111,3,3,0.4,0.4,0.42857142857142855,0.5714285714285714,0.8,0.5,0.7559999999999999,0.614,98.8,95.8,91.5,91.5
21999,Seattle SuperSonics,Phoenix Suns,29900660,2000-02-04,W,8.0,0.0196,0.0625,3,4,0.5,0.6,0.2,0.8,0.5,0.4,0.617,0.591,98.1,99.0,97.6,95.3
21999,Chicago Bulls,Indiana Pacers,29900580,2000-01-24,W,1.0,0.005,0.0909,3,4,0.5,0.5,0.0,1.0,0.3,0.4,0.18899999999999997,0.65,85.5,103.0,94.7,96.8
21999,Miami Heat,Seattle SuperSonics,29900825,2000-03-02,W,18.0,0.1111,0.0196,4,3,0.6,0.5,0.0,1.0,0.9,0.3,0.632,0.603,95.8,97.9,92.7,97.0
21999,Sacramento Kings,Los Angeles Clippers,29900922,2000-03-15,W,20.0,0.0323,0.004,4,4,0.5,0.3,0.6,0.4,0.7,0.1,0.5710000000000001,0.21899999999999997,105.7,91.6,102.5,102.4
21999,Los Angeles Clippers,Golden State Warriors,29900637,2000-02-01,L,-31.0,0.004,0.0099,3,2,0.1,0.3,0.6,0.4,0.6,0.3,0.256,0.22,92.3,95.7,101.1,103.2
21999,Dallas Mavericks,Indiana Pacers,29900913,2000-03-14,W,21.0,0.0066,0.0909,3,4,0.3,0.7,0.0,1.0,0.4,0.5,0.40299999999999997,0.6829999999999999,100.8,101.9,103.1,96.7
21999,Toronto Raptors,Orlando Magic,29900493,2000-01-12,W,6.0,0.0164,0.0099,4,4,0.5,0.2,0.5,0.5,0.5,0.5,0.529,0.457,97.7,101.8,98.2,103.0
21999,Cleveland Cavaliers,Atlanta Hawks,29900664,2000-02-05,L,-8.0,0.0244,0.0625,3,3,0.3,0.4,0.4,0.6,0.6,0.2,0.413,0.386,97.8,98.7,101.1,101.1
21999,Houston Rockets,Dallas Mavericks,29901132,2000-04-13,W,9.0,0.0625,0.0066,3,3,0.7,0.7,0.5714285714285714,0.42857142857142855,0.7,0.6,0.41,0.46799999999999997,99.2,100.8,100.1,101.7
21999,Portland Trail Blazers,Orlando Magic,29900778,2000-02-24,W,19.0,0.2222,0.0099,3,2,0.9,0.6,1.0,0.0,1.0,0.3,0.7959999999999999,0.47200000000000003,97.4,102.1,89.5,102.0
21999,Atlanta Hawks,Denver Nuggets,29901013,2000-03-28,W,5.0,0.0625,0.005,4,4,0.2,0.2,0.0,1.0,0.3,0.1,0.36200000000000004,0.4,94.6,98.0,98.3,100.6
21999,Indiana Pacers,Minnesota Timberwolves,29901037,2000-03-31,W,24.0,0.0909,0.0244,2,4,0.5,0.8,0.0,1.0,0.7,0.8,0.662,0.62,101.9,98.9,97.6,95.8
21999,Utah Jazz,Milwaukee Bucks,29900651,2000-02-03,L,-3.0,0.1111,0.0278,3,4,0.5,0.5,1.0,0.0,0.7,0.3,0.628,0.5429999999999999,95.7,103.3,91.3,102.9
21999,New York Knicks,Charlotte Hornets,29900347,1999-12-20,W,3.0,0.1111,0.0625,3,3,0.7,0.8,0.75,0.25,0.7,0.5,0.6,0.696,91.0,101.1,88.7,94.5
21999,Orlando Magic,Denver Nuggets,29900890,2000-03-11,W,3.0,0.0099,0.005,3,4,0.4,0.3,1.0,0.0,0.8,0.3,0.475,0.426,101.2,98.3,100.9,100.6
21999,Charlotte Hornets,Utah Jazz,29900831,2000-03-03,L,-2.0,0.0625,0.1111,4,4,0.4,0.8,0.5,0.5,0.6,0.5,0.544,0.643,98.4,96.2,96.5,92.4
21999,Dallas Mavericks,Utah Jazz,29900776,2000-02-24,L,-7.0,0.0066,0.1111,3,3,0.6,0.5,0.0,1.0,0.6,0.4,0.423,0.627,101.8,95.9,103.0,92.3
21999,Charlotte Hornets,Milwaukee Bucks,29900404,1999-12-29,W,4.0,0.0625,0.0278,3,2,0.7,0.6,0.6,0.4,0.8,0.6,0.63,0.5710000000000001,101.6,101.6,96.8,100.4
21999,Vancouver Grizzlies,Sacramento Kings,29900315,1999-12-15,L,-3.0,0.004,0.0323,3,3,0.1,0.5,0.0,1.0,0.3,0.5,0.19,0.667,93.0,104.8,100.7,100.7
21999,Vancouver Grizzlies,Minnesota Timberwolves,29900149,1999-11-21,L,-24.0,0.004,0.0244,3,2,0.3,0.5,0.25,0.75,0.4,0.1,0.375,0.667,96.5,97.8,97.9,94.0
21999,Chicago Bulls,Atlanta Hawks,29900510,2000-01-14,L,-6.0,0.005,0.0625,3,2,0.3,0.2,0.2,0.8,0.3,0.1,0.156,0.364,84.8,100.2,95.3,102.5
21999,Los Angeles Lakers,Minnesota Timberwolves,29901159,2000-04-16,W,6.0,0.2,0.0244,2,3,0.9,0.6,0.8333333333333334,0.16666666666666666,0.9,0.7,0.835,0.62,100.8,98.4,91.8,95.7
21999,Sacramento Kings,Portland Trail Blazers,29900291,1999-12-11,L,-5.0,0.0323,0.2222,4,3,0.6,0.6,0.0,1.0,0.8,0.8,0.706,0.762,105.4,95.2,100.6,88.4
21999,Boston Celtics,Indiana Pacers,29900687,2000-02-09,L,-9.0,0.0099,0.0909,4,3,0.3,0.6,0.16666666666666666,0.8333333333333334,0.7,0.3,0.43799999999999994,0.66,97.2,102.2,99.4,95.9
21999,Minnesota Timberwolves,Sacramento Kings,29900627,2000-01-31,W,15.0,0.0244,0.0323,3,4,0.7,0.7,0.6666666666666666,0.3333333333333333,0.7,0.5,0.585,0.643,97.2,105.8,96.0,102.8
21999,Los Angeles Clippers,New York Knicks,29900158,1999-11-23,W,5.0,0.004,0.1111,4,4,0.3,0.4,0.0,1.0,0.3,0.4,0.3,0.5,92.3,91.2,98.9,90.6
21999,Detroit Pistons,Indiana Pacers,29900769,2000-02-23,L,-7.0,0.0323,0.0909,3,4,0.5,0.8,0.75,0.25,0.7,0.3,0.5,0.6729999999999999,103.3,101.6,102.8,95.8
21999,Toronto Raptors,Chicago Bulls,29901154,2000-04-16,W,1.0,0.0164,0.005,3,3,0.5,0.3,1.0,0.0,0.6,0.1,0.557,0.215,97.6,84.7,97.4,94.1
21999,Milwaukee Bucks,Denver Nuggets,29900287,1999-12-11,L,-2.0,0.0278,0.005,5,4,0.5,0.5,0.0,1.0,0.6,0.2,0.55,0.474,102.1,96.9,101.5,99.1
21999,Vancouver Grizzlies,Los Angeles Lakers,29901025,2000-03-29,L,-9.0,0.004,0.2,1,3,0.1,0.9,0.16666666666666666,0.8333333333333334,0.3,0.9,0.275,0.831,93.6,100.7,99.0,91.3
21999,New Jersey Nets,Boston Celtics,29900681,2000-02-08,W,18.0,0.0244,0.0099,3,4,0.3,0.4,0.3333333333333333,0.6666666666666666,0.7,0.3,0.38299999999999995,0.447,96.6,96.8,98.0,98.7
21999,Minnesota Timberwolves,New York Knicks,29900072,1999-11-11,W,3.0,0.0244,0.1111,2,3,0.4,0.5,0.0,1.0,0.6,0.6,0.5,0.8,104.5,96.6,100.5,90.4
21999,Houston Rockets,Minnesota Timberwolves,29900894,2000-03-11,L,-14.0,0.0625,0.0244,3,4,0.3,0.8,0.4,0.6,0.7,0.5,0.39299999999999996,0.59,98.2,97.6,100.2,95.3
21999,Sacramento Kings,Vancouver Grizzlies,29900815,2000-02-29,W,25.0,0.0323,0.004,2,3,0.3,0.5,0.8571428571428571,0.14285714285714285,0.6,0.5,0.564,0.327,105.5,94.1,103.1,98.3
21999,Los Angeles Lakers,Houston Rockets,29900800,2000-02-27,W,16.0,0.2,0.0625,4,3,1.0,0.3,0.6,0.4,0.8,0.3,0.8,0.382,99.5,98.6,90.7,100.6
21999,Houston Rockets,Cleveland Cavaliers,29900683,2000-02-08,W,8.0,0.0625,0.0244,4,3,0.5,0.3,1.0,0.0,0.6,0.2,0.396,0.40399999999999997,98.5,97.7,99.9,101.1
21999,Detroit Pistons,Washington Wizards,29900508,2000-01-14,W,7.0,0.0323,0.0132,2,4,0.7,0.3,0.5,0.5,0.7,0.3,0.5589999999999999,0.33299999999999996,104.6,94.2,102.3,98.3
21999,Orlando Magic,Miami Heat,29900403,1999-12-29,L,-3.0,0.0099,0.1111,3,3,0.6,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.556,0.667,102.5,97.1,101.8,93.7
21999,Toronto Raptors,New York Knicks,29901139,2000-04-14,W,15.0,0.0164,0.1111,4,4,0.4,0.7,0.6,0.4,0.6,0.6,0.551,0.628,97.7,92.3,97.7,90.3
21999,San Antonio Spurs,Denver Nuggets,29900944,2000-03-18,W,20.0,0.1667,0.005,3,4,0.5,0.2,0.8571428571428571,0.14285714285714285,0.6,0.2,0.631,0.415,96.0,98.9,90.3,100.9
21999,Los Angeles Lakers,Denver Nuggets,29900483,2000-01-10,W,35.0,0.2,0.005,4,4,1.0,0.6,0.5,0.5,1.0,0.3,0.853,0.531,98.8,97.4,90.4,98.6
21999,Detroit Pistons,Seattle SuperSonics,29900083,1999-11-13,W,8.0,0.0323,0.0196,3,4,0.3,0.8,1.0,0.0,0.6,0.5,0.16699999999999998,0.833,105.7,104.2,111.7,99.5
21999,Toronto Raptors,Miami Heat,29900608,2000-01-28,W,15.0,0.0164,0.1111,2,3,0.4,0.6,0.3333333333333333,0.6666666666666666,0.7,0.5,0.537,0.65,98.5,97.6,99.0,93.7
21999,Minnesota Timberwolves,Toronto Raptors,29901003,2000-03-26,W,5.0,0.0244,0.0164,4,4,0.8,0.6,1.0,0.0,0.7,0.6,0.618,0.574,98.5,98.0,95.8,97.8
21999,Portland Trail Blazers,Los Angeles Lakers,29900816,2000-02-29,L,-3.0,0.2222,0.2,2,4,1.0,1.0,0.5714285714285714,0.42857142857142855,1.0,0.7,0.804,0.804,97.7,99.6,89.6,90.6
21999,New Jersey Nets,Utah Jazz,29900948,2000-03-19,L,-4.0,0.0244,0.1111,2,3,0.7,0.9,0.0,1.0,0.8,0.7,0.43799999999999994,0.672,97.6,96.3,97.4,91.8
21999,Indiana Pacers,Seattle SuperSonics,29900358,1999-12-21,W,10.0,0.0909,0.0196,4,4,0.8,0.7,0.0,1.0,0.8,0.7,0.625,0.72,100.5,99.9,94.8,98.0
21999,Vancouver Grizzlies,Seattle SuperSonics,29900123,1999-11-18,L,-2.0,0.004,0.0196,3,4,0.3,0.8,0.3333333333333333,0.6666666666666666,0.4,0.6,0.429,0.778,94.9,103.9,96.1,100.4
21999,Orlando Magic,New Jersey Nets,29901034,2000-03-31,W,6.0,0.0099,0.0244,3,4,0.6,0.6,0.5,0.5,0.9,0.5,0.5,0.43700000000000006,100.9,98.3,100.2,98.3
21999,Los Angeles Clippers,Phoenix Suns,29900208,1999-11-30,L,-14.0,0.004,0.0625,3,2,0.3,0.7,0.0,1.0,0.4,0.3,0.308,0.6920000000000001,91.3,97.5,97.7,90.0
21999,Los Angeles Lakers,Indiana Pacers,29900835,2000-03-03,W,15.0,0.2,0.0909,4,3,1.0,0.8,0.0,1.0,0.8,0.3,0.81,0.684,99.5,101.9,90.6,96.2
21999,Atlanta Hawks,Philadelphia 76ers,29900519,2000-01-15,L,-3.0,0.0625,0.0244,2,2,0.3,0.7,0.6666666666666666,0.3333333333333333,0.5,0.5,0.382,0.556,99.9,93.3,101.9,93.5
21999,Seattle SuperSonics,Cleveland Cavaliers,29900542,2000-01-18,W,19.0,0.0196,0.0244,4,3,0.7,0.5,1.0,0.0,0.6,0.2,0.6579999999999999,0.43200000000000005,99.0,97.8,97.8,100.8
21999,New York Knicks,Detroit Pistons,29900529,2000-01-17,W,11.0,0.1111,0.0323,3,3,0.6,0.9,0.4,0.6,0.8,0.6,0.611,0.583,92.0,104.8,89.9,102.3
21999,Phoenix Suns,New Jersey Nets,29900191,1999-11-27,W,39.0,0.0625,0.0244,2,4,0.7,0.2,1.0,0.0,0.8,0.1,0.667,0.154,94.8,95.5,90.0,101.9
21999,Miami Heat,Boston Celtics,29900585,2000-01-25,W,26.0,0.1111,0.0099,3,3,0.5,0.6,0.2,0.8,0.5,0.3,0.6409999999999999,0.475,97.2,97.2,93.8,98.1
21999,Milwaukee Bucks,Orlando Magic,29901111,2000-04-10,W,17.0,0.0278,0.0099,3,3,0.6,0.8,0.6,0.4,0.7,0.2,0.48700000000000004,0.513,101.0,100.8,101.1,99.8
21999,Philadelphia 76ers,Boston Celtics,29900985,2000-03-24,W,2.0,0.0244,0.0099,4,4,0.7,0.7,0.6,0.4,0.7,0.3,0.5820000000000001,0.441,94.2,98.8,92.9,99.8
21999,Chicago Bulls,Miami Heat,29900031,1999-11-05,L,-18.0,0.005,0.1111,1,2,0.2,0.5,0.3333333333333333,0.6666666666666666,0.3,0.5,0.0,0.5,74.0,107.0,84.0,109.5
21999,Cleveland Cavaliers,Philadelphia 76ers,29900912,2000-03-14,L,-1.0,0.0244,0.0244,3,3,0.4,0.6,0.16666666666666666,0.8333333333333334,0.6,0.4,0.40299999999999997,0.557,97.1,94.1,100.9,92.9
21999,Miami Heat,Los Angeles Lakers,29900955,2000-03-20,L,-11.0,0.1111,0.2,3,4,0.7,0.9,0.0,1.0,1.0,0.9,0.6459999999999999,0.821,95.8,100.5,92.5,91.2
21999,Orlando Magic,Minnesota Timberwolves,29900390,1999-12-27,L,-2.0,0.0099,0.0244,3,3,0.7,0.4,1.0,0.0,0.5,0.4,0.5770000000000001,0.45799999999999996,102.4,97.0,101.6,97.1
21999,Milwaukee Bucks,Indiana Pacers,29900724,2000-02-17,L,-2.0,0.0278,0.0909,1,1,0.5,0.7,0.125,0.875,0.5,0.3,0.529,0.6729999999999999,103.5,102.6,103.0,96.1
21999,Indiana Pacers,Detroit Pistons,29900170,1999-11-25,L,-8.0,0.0909,0.0323,3,2,0.5,0.5,0.3333333333333333,0.6666666666666666,0.7,0.2,0.545,0.455,101.7,104.5,99.1,104.5
21999,Portland Trail Blazers,Minnesota Timberwolves,29900928,2000-03-16,L,-4.0,0.2222,0.0244,4,3,0.6,0.7,0.8333333333333334,0.16666666666666666,0.8,0.6,0.7659999999999999,0.5870000000000001,97.9,97.7,91.0,95.4
21999,Seattle SuperSonics,Golden State Warriors,29900889,2000-03-10,W,14.0,0.0196,0.0099,3,4,0.5,0.3,0.8333333333333334,0.16666666666666666,0.7,0.2,0.597,0.267,97.7,95.9,96.7,103.3
21999,Chicago Bulls,Indiana Pacers,29900392,1999-12-27,L,-12.0,0.005,0.0909,3,2,0.1,0.8,0.0,1.0,0.2,0.5,0.083,0.654,84.8,101.0,97.0,94.9
21999,Miami Heat,Charlotte Hornets,29900332,1999-12-18,L,-15.0,0.1111,0.0625,3,3,0.6,0.8,0.6666666666666666,0.3333333333333333,0.8,0.4,0.682,0.682,99.7,100.9,95.1,94.8
21999,Indiana Pacers,Boston Celtics,29900039,1999-11-06,W,7.0,0.0909,0.0099,2,3,0.5,0.6,1.0,0.0,0.8,0.6,0.5,1.0,104.0,106.0,105.0,97.0
21999,Indiana Pacers,Washington Wizards,29900495,2000-01-12,W,15.0,0.0909,0.0132,3,4,0.7,0.4,1.0,0.0,1.0,0.3,0.667,0.34299999999999997,102.4,94.0,96.0,97.8
21999,Vancouver Grizzlies,New Jersey Nets,29900605,2000-01-27,W,2.0,0.004,0.0244,4,4,0.4,0.5,1.0,0.0,0.2,0.3,0.268,0.405,93.4,96.4,99.3,98.0
21999,New York Knicks,Charlotte Hornets,29900515,2000-01-15,W,12.0,0.1111,0.0625,3,2,0.6,0.2,0.8,0.2,0.7,0.2,0.6,0.529,92.0,99.7,90.2,98.6
21999,Portland Trail Blazers,Philadelphia 76ers,29900421,1999-12-30,W,16.0,0.2222,0.0244,2,4,0.7,0.6,1.0,0.0,0.7,0.6,0.75,0.5479999999999999,96.1,90.9,89.3,91.1
21999,New Jersey Nets,Portland Trail Blazers,29900868,2000-03-08,W,12.0,0.0244,0.2222,4,2,0.5,0.8,0.0,1.0,0.7,0.7,0.4,0.78,96.7,97.4,97.9,90.0
21999,Denver Nuggets,Sacramento Kings,29900755,2000-02-21,W,6.0,0.005,0.0323,3,4,0.4,0.4,0.16666666666666666,0.8333333333333334,0.5,0.4,0.451,0.596,98.3,105.8,100.8,102.8
21999,Los Angeles Lakers,Portland Trail Blazers,29900230,1999-12-03,W,13.0,0.2,0.2222,3,4,0.7,0.8,0.4,0.6,0.7,0.8,0.75,0.8240000000000001,95.8,97.7,89.7,88.4
21999,Toronto Raptors,Philadelphia 76ers,29900092,1999-11-14,L,-3.0,0.0164,0.0244,2,3,0.5,0.2,0.0,1.0,0.5,0.1,0.8,0.33299999999999996,106.2,91.8,97.2,93.0
21999,Milwaukee Bucks,Philadelphia 76ers,29900187,1999-11-27,L,-3.0,0.0278,0.0244,4,4,0.5,0.5,0.3333333333333333,0.6666666666666666,0.7,0.3,0.615,0.429,106.1,93.8,104.8,92.1
21999,Los Angeles Clippers,Phoenix Suns,29901118,2000-04-11,L,-7.0,0.004,0.0625,3,3,0.0,0.6,0.0,1.0,0.1,0.6,0.184,0.645,91.4,98.7,103.2,93.4
21999,Los Angeles Lakers,Orlando Magic,29900245,1999-12-05,W,17.0,0.2,0.0099,3,4,0.8,0.5,1.0,0.0,0.8,0.6,0.765,0.529,95.6,102.1,89.1,102.0
21999,Phoenix Suns,Chicago Bulls,29900117,1999-11-17,W,24.0,0.0625,0.005,4,3,0.4,0.2,1.0,0.0,0.8,0.1,0.5,0.14300000000000002,93.0,85.0,92.4,98.1
